episode,global_step,elapsed_s,adv_reward,good_reward,aloss_leader,aloss_adv,aloss_good,closs_adv,ent_adv,ent_good,kl_adv
1700,85000,450.5,46.705,-31.160,-0.0022,-0.0011,-0.0028,0.1143,1.2513,1.4713,0.0006
1720,86000,456.0,40.936,-24.415,-0.0018,-0.0007,-0.0008,0.1391,1.2323,1.4682,-0.0002
1740,87000,461.0,36.708,-22.641,-0.0025,-0.0006,-0.0015,0.1017,1.2278,1.4733,0.0001
1760,88000,467.0,36.633,-26.306,-0.0018,-0.0010,-0.0007,0.1042,1.2490,1.4829,0.0005
1780,89000,472.0,34.055,-35.595,-0.0022,-0.0010,-0.0009,0.0891,1.2404,1.4889,0.0002
1800,,,,,,,,,,,
1800,90000,478.9,39.477,-22.049,-0.0021,-0.0010,-0.0019,0.0984,1.2475,1.4897,0.0004
1820,91000,484.0,47.516,-28.781,-0.0029,-0.0004,-0.0005,0.1350,1.2469,1.4701,0.0001
1840,92000,488.8,36.353,-23.748,-0.0020,-0.0006,-0.0012,0.1040,1.2750,1.4758,0.0001
1860,93000,493.9,47.253,-27.337,-0.0037,-0.0009,-0.0013,0.1807,1.2927,1.4833,0.0002
1880,94000,499.4,31.174,-21.940,-0.0019,-0.0011,-0.0016,0.1093,1.3057,1.4876,-0.0002
1900,95000,504.5,29.456,-21.409,-0.0021,-0.0004,-0.0025,0.1183,1.3078,1.4827,0.0000
1920,96000,509.5,40.478,-26.050,-0.0022,-0.0007,-0.0011,0.1437,1.3472,1.4856,0.0001
1940,97000,515.4,37.269,-30.676,-0.0024,-0.0008,-0.0019,0.1253,1.3645,1.4771,-0.0000
1960,98000,520.7,40.171,-30.007,-0.0016,-0.0010,-0.0006,0.1281,1.3532,1.4709,-0.0003
1980,99000,525.8,41.686,-30.704,-0.0015,-0.0007,-0.0013,0.1749,1.3791,1.4391,0.0005
2000,,,,,,,,,,,
2000,100000,533.7,35.107,-26.572,-0.0018,-0.0012,-0.0014,0.1364,1.3457,1.4429,0.0005
2020,101000,538.6,37.473,-30.515,-0.0019,-0.0007,-0.0010,0.1135,1.3700,1.4464,0.0002
2040,102000,546.4,36.447,-23.212,-0.0026,-0.0006,-0.0011,0.1162,1.3633,1.4751,-0.0001
2060,103000,551.6,41.980,-27.565,-0.0025,-0.0007,-0.0016,0.1021,1.3164,1.4697,0.0000
2080,104000,557.4,52.402,-30.229,-0.0023,-0.0006,-0.0011,0.1461,1.3532,1.4685,-0.0000
2100,105000,562.7,52.034,-27.389,-0.0019,-0.0009,-0.0010,0.1272,1.3590,1.4893,0.0004
2120,106000,568.2,51.364,-31.609,-0.0018,-0.0008,-0.0016,0.1995,1.3666,1.4770,0.0002
2140,107000,573.6,41.486,-28.967,-0.0019,-0.0005,-0.0014,0.1616,1.3602,1.4744,-0.0002
2160,108000,578.7,43.442,-33.176,-0.0015,-0.0010,-0.0011,0.1365,1.3561,1.4732,-0.0001
2180,109000,583.9,42.416,-34.862,-0.0017,-0.0007,-0.0010,0.0844,1.3559,1.4619,-0.0001
2200,,,,,,,,,,,
