episode,global_step,elapsed_s,adv_reward,good_reward,aloss_leader,aloss_adv,aloss_good,closs_adv,ent_adv,ent_good,kl_adv
2180,109000,484.3,49.390,-30.796,-0.0020,-0.0013,-0.0007,0.1500,1.3251,1.4743,0.0004
2200,,,,,,,,,,,
2200,110000,490.8,59.222,-33.899,-0.0030,-0.0006,-0.0008,0.1902,1.3601,1.4754,0.0004
2220,111000,495.2,40.754,-23.238,-0.0038,-0.0011,-0.0008,0.1347,1.3513,1.4875,-0.0000
2240,112000,499.6,50.644,-33.646,-0.0022,-0.0009,-0.0010,0.1671,1.3199,1.4874,0.0002
2260,113000,504.2,52.863,-38.402,-0.0022,-0.0006,-0.0012,0.2142,1.3132,1.4793,0.0003
2280,114000,508.7,39.588,-30.424,-0.0025,-0.0007,-0.0007,0.1648,1.3200,1.4702,-0.0001
2300,115000,513.1,30.097,-33.316,-0.0014,-0.0010,-0.0022,0.1162,1.3079,1.4771,0.0002
2320,116000,517.5,49.200,-36.924,-0.0023,-0.0006,-0.0032,0.1421,1.3345,1.4755,0.0003
2340,117000,521.9,46.627,-28.533,-0.0025,-0.0011,-0.0004,0.1221,1.3322,1.4942,-0.0004
2360,118000,526.4,42.601,-26.878,-0.0014,-0.0006,-0.0010,0.1364,1.3231,1.4858,0.0002
2380,119000,530.9,37.509,-24.765,-0.0014,-0.0006,-0.0013,0.1224,1.3179,1.4899,0.0002
2400,,,,,,,,,,,
2400,120000,537.3,43.269,-25.264,-0.0025,-0.0010,-0.0010,0.1853,1.3122,1.4756,-0.0003
2420,121000,541.7,41.811,-28.672,-0.0018,-0.0007,-0.0010,0.1505,1.3467,1.4940,0.0000
2440,122000,546.1,36.893,-28.690,-0.0018,-0.0007,-0.0012,0.1840,1.3020,1.4790,0.0001
2460,123000,550.5,48.808,-32.111,-0.0021,-0.0007,-0.0006,0.1479,1.3167,1.4915,0.0003
2480,124000,555.0,48.986,-31.833,-0.0015,-0.0010,-0.0008,0.1663,1.3257,1.4732,0.0006
2500,125000,559.5,41.896,-30.293,-0.0016,-0.0007,-0.0009,0.1581,1.2978,1.4781,-0.0002
2520,126000,564.1,27.804,-22.322,-0.0015,-0.0007,-0.0007,0.1543,1.3242,1.4708,-0.0001
2540,127000,568.5,43.284,-29.731,-0.0017,-0.0012,-0.0009,0.1427,1.3288,1.4778,0.0004
2560,128000,572.9,37.507,-25.108,-0.0018,-0.0014,-0.0011,0.1489,1.3524,1.4770,0.0001
2580,129000,577.2,43.825,-27.776,-0.0021,-0.0007,-0.0007,0.1696,1.3013,1.4904,-0.0000
2600,,,,,,,,,,,
2600,130000,583.2,56.911,-34.224,-0.0017,-0.0009,-0.0010,0.2485,1.3254,1.4809,-0.0002
