episode,global_step,elapsed_s,adv_reward,good_reward,aloss_leader,aloss_adv,aloss_good,closs_adv,ent_adv,ent_good,kl_adv
2620,131000,663.5,43.338,-26.649,-0.0020,-0.0006,-0.0006,0.1641,1.1980,1.5014,-0.0002
2640,132000,668.4,43.466,-34.910,-0.0017,-0.0007,-0.0011,0.2333,1.2280,1.4995,0.0002
2660,133000,673.2,44.986,-31.718,-0.0021,-0.0007,-0.0008,0.1374,1.2394,1.5025,-0.0001
2680,134000,678.1,36.609,-31.605,-0.0019,-0.0015,-0.0007,0.1541,1.2155,1.5059,0.0007
2700,135000,682.9,41.128,-37.572,-0.0020,-0.0004,-0.0018,0.1913,1.2311,1.4954,-0.0003
2720,136000,687.8,48.168,-29.398,-0.0025,-0.0013,-0.0009,0.2247,1.2327,1.4988,-0.0002
2740,137000,692.6,56.106,-38.421,-0.0022,-0.0008,-0.0006,0.2775,1.2089,1.5057,0.0001
2760,138000,697.5,41.776,-29.680,-0.0017,-0.0007,-0.0007,0.1797,1.1865,1.4827,0.0004
2780,139000,702.4,45.002,-31.917,-0.0026,-0.0009,-0.0011,0.1513,1.2035,1.5008,0.0002
2800,,,,,,,,,,,
2800,140000,709.3,51.811,-33.368,-0.0018,-0.0010,-0.0010,0.2318,1.2088,1.4980,0.0003
2820,141000,714.1,35.972,-25.654,-0.0015,-0.0008,-0.0010,0.2066,1.2297,1.4877,-0.0001
2840,142000,719.0,52.325,-40.664,-0.0025,-0.0005,-0.0017,0.2139,1.2404,1.5082,-0.0001
2860,143000,723.8,43.979,-38.918,-0.0016,-0.0005,-0.0014,0.1960,1.2659,1.4878,0.0000
2880,144000,728.7,44.517,-31.923,-0.0024,-0.0007,-0.0017,0.2177,1.2586,1.4889,-0.0000
2900,145000,733.5,43.548,-27.723,-0.0020,-0.0010,-0.0024,0.1680,1.2031,1.4863,0.0001
2920,146000,738.3,34.260,-25.594,-0.0020,-0.0011,-0.0015,0.1518,1.2182,1.4745,0.0003
2940,147000,743.0,29.136,-28.369,-0.0014,-0.0005,-0.0012,0.1453,1.2074,1.4745,0.0002
2960,148000,747.7,37.144,-32.434,-0.0028,-0.0008,-0.0009,0.1511,1.2311,1.4630,0.0002
2980,149000,752.4,29.358,-28.823,-0.0032,-0.0009,-0.0018,0.1303,1.2311,1.4752,-0.0002
3000,,,,,,,,,,,
3000,150000,759.3,40.933,-27.267,-0.0025,-0.0006,-0.0013,0.1633,1.2506,1.4476,-0.0001
3020,151000,764.0,37.143,-34.863,-0.0036,-0.0005,-0.0010,0.1583,1.2369,1.4600,-0.0001
3040,152000,768.8,28.096,-22.898,-0.0020,-0.0011,-0.0007,0.2026,1.2561,1.4294,0.0005
3060,153000,773.8,44.830,-38.173,-0.0018,-0.0023,-0.0013,0.1998,1.2478,1.4323,0.0012
3080,154000,778.6,56.504,-34.694,-0.0013,-0.0020,-0.0022,0.2886,1.2485,1.4561,0.0012
3100,155000,783.4,54.943,-31.504,-0.0028,-0.0009,-0.0005,0.2458,1.2367,1.4447,0.0005
3120,156000,788.2,66.131,-36.060,-0.0015,-0.0009,-0.0007,0.2525,1.2854,1.4548,0.0004
3140,157000,793.0,61.534,-37.888,-0.0015,-0.0013,-0.0011,0.2189,1.2491,1.4472,0.0004
3160,158000,797.7,52.529,-34.080,-0.0027,-0.0010,-0.0013,0.3682,1.2365,1.4532,0.0005
3180,159000,802.5,47.334,-30.332,-0.0016,-0.0013,-0.0018,0.2394,1.2230,1.4438,0.0005
3200,,,,,,,,,,,
3200,160000,809.4,46.098,-29.571,-0.0018,-0.0011,-0.0017,0.2325,1.2262,1.4589,0.0002
