episode,step,time_s,adv_reward,good_reward,actor_loss,critic_loss,entropy,kl,q_loss
1000,50000,198.6,156.7725,-26.5367,-0.0014,0.0778,2.1432,0.0000,nan
1020,51000,202.2,175.6615,-27.3375,-0.0014,0.0782,2.1532,0.0003,nan
1040,52000,205.9,226.6522,-24.1635,-0.0011,0.1134,2.1497,-0.0001,nan
1060,53000,209.6,188.1709,-22.2912,-0.0015,0.0947,2.1383,0.0003,nan
1080,54000,213.4,156.2132,-24.3332,-0.0013,0.0496,2.1451,0.0002,nan
1100,,,,,,,,,
1100,55000,218.7,201.8669,-20.8582,-0.0011,0.0597,2.1418,0.0001,nan
1120,56000,222.3,192.6321,-29.9398,-0.0012,0.0897,2.1301,0.0001,nan
1140,57000,225.9,182.1890,-22.1936,-0.0012,0.0919,2.1433,-0.0000,nan
1160,58000,229.4,208.1014,-27.6826,-0.0014,0.1135,2.1439,0.0000,nan
1180,59000,233.1,198.9956,-24.2133,-0.0014,0.1119,2.1111,0.0002,nan
1200,,,,,,,,,
1200,60000,238.3,193.7284,-29.5444,-0.0012,0.1036,2.1259,0.0001,nan
1220,61000,241.8,188.4675,-22.7309,-0.0017,0.0907,2.1152,0.0004,nan
1240,62000,245.4,177.9939,-23.0595,-0.0012,0.0806,2.1181,0.0000,nan
1260,63000,249.0,176.7934,-27.0986,-0.0014,0.0993,2.1248,0.0001,nan
1280,64000,252.6,181.4371,-31.5312,-0.0015,0.0826,2.1238,0.0010,nan
1300,,,,,,,,,
1300,65000,257.8,178.1430,-32.5948,-0.0015,0.1019,2.1244,-0.0003,nan
1320,66000,261.6,214.0309,-22.5246,-0.0015,0.0664,2.1061,0.0001,nan
1340,67000,265.2,206.1482,-30.7643,-0.0013,0.1011,2.1053,0.0001,nan
1360,68000,268.8,170.1012,-31.7958,-0.0011,0.0788,2.0997,0.0005,nan
1380,69000,272.5,147.8509,-29.9397,-0.0008,0.1017,2.0852,-0.0002,nan
1400,,,,,,,,,
1400,70000,277.8,212.9494,-21.3525,-0.0014,0.0836,2.1018,0.0001,nan
1420,71000,281.3,206.2277,-30.4231,-0.0010,0.0848,2.0916,0.0003,nan
1440,72000,284.9,182.7350,-30.2778,-0.0012,0.0945,2.0816,-0.0001,nan
1460,73000,288.5,182.2069,-21.6079,-0.0010,0.1206,2.0917,0.0000,nan
1480,74000,292.1,207.1878,-34.6829,-0.0016,0.1254,2.0750,0.0001,nan
1500,,,,,,,,,
1500,75000,297.3,210.8121,-23.5524,-0.0017,0.1022,2.0725,0.0002,nan
1520,76000,300.9,176.4407,-18.0190,-0.0014,0.0716,2.0845,0.0003,nan
1540,77000,304.6,167.6793,-32.3713,-0.0011,0.1262,2.0977,0.0005,nan
1560,78000,308.2,204.0862,-26.1614,-0.0010,0.1398,2.1032,-0.0000,nan
1580,79000,311.8,176.1358,-24.8831,-0.0016,0.0878,2.0929,0.0004,nan
1600,,,,,,,,,
1600,80000,317.0,164.8097,-25.8795,-0.0015,0.0892,2.0856,0.0004,nan
1620,81000,320.6,158.2553,-36.5334,-0.0015,0.0942,2.0720,-0.0000,nan
1640,82000,324.3,212.1281,-21.1221,-0.0012,0.0924,2.0757,-0.0002,nan
1660,83000,328.0,227.6377,-29.0585,-0.0013,0.1813,2.0910,-0.0002,nan
1680,84000,331.6,215.2165,-26.0859,-0.0013,0.1021,2.0933,0.0002,nan
1700,,,,,,,,,
1700,85000,336.8,226.5244,-27.3115,-0.0020,0.0634,2.0820,0.0003,nan
1720,86000,340.4,186.6611,-23.0516,-0.0012,0.1143,2.0839,0.0003,nan
1740,87000,344.0,198.2390,-25.2417,-0.0013,0.0876,2.0778,0.0005,nan
1760,88000,347.6,209.0059,-30.2710,-0.0013,0.1151,2.0742,0.0004,nan
1780,89000,351.3,239.3389,-25.0996,-0.0013,0.1052,2.0730,0.0004,nan
1800,,,,,,,,,
1800,90000,356.4,207.9067,-24.1566,-0.0013,0.1096,2.0413,0.0001,nan
1820,91000,360.0,201.1550,-30.1857,-0.0014,0.0645,2.0293,0.0002,nan
1840,92000,363.6,221.3323,-30.5971,-0.0013,0.1037,2.0494,-0.0002,nan
1860,93000,367.4,236.6286,-31.0522,-0.0012,0.1142,2.0384,-0.0000,nan
1880,94000,371.0,238.3881,-26.9195,-0.0012,0.0976,2.0605,0.0001,nan
1900,,,,,,,,,
1900,95000,376.1,191.0136,-22.9192,-0.0018,0.1224,2.0402,0.0007,nan
1920,96000,379.8,184.6915,-26.3929,-0.0011,0.1280,2.0418,0.0002,nan
1940,97000,383.4,240.8262,-33.2760,-0.0015,0.1128,2.0535,0.0007,nan
1960,98000,387.1,197.0763,-33.4425,-0.0015,0.1308,2.0297,0.0001,nan
1980,99000,390.8,243.9615,-26.9870,-0.0013,0.0897,2.0047,-0.0001,nan
2000,,,,,,,,,
2000,100000,396.1,219.6990,-25.8704,-0.0013,0.0988,2.0593,0.0001,nan
2020,101000,399.7,223.9662,-32.0578,-0.0013,0.1119,2.0603,0.0005,nan
2040,102000,403.5,192.6484,-28.8164,-0.0013,0.1271,2.0276,0.0001,nan
2060,103000,407.2,165.0021,-30.7207,-0.0014,0.1141,2.0190,0.0004,nan
2080,104000,410.8,194.5618,-28.8754,-0.0020,0.1223,2.0314,0.0001,nan
2100,,,,,,,,,
2100,105000,416.0,218.4734,-31.1347,-0.0010,0.1422,2.0325,0.0003,nan
2120,106000,419.7,237.3809,-26.8736,-0.0013,0.0986,2.0286,0.0002,nan
2140,107000,423.5,172.6602,-32.5022,-0.0014,0.0993,1.9976,0.0003,nan
2160,108000,427.0,210.3206,-30.2898,-0.0011,0.1371,2.0224,0.0003,nan
2180,109000,430.7,192.2909,-23.6751,-0.0010,0.1130,2.0397,-0.0001,nan
2200,,,,,,,,,
2200,110000,436.0,182.5743,-25.4335,-0.0013,0.1003,2.0209,0.0005,nan
2220,111000,439.5,242.1321,-31.6648,-0.0013,0.1113,2.0027,0.0003,nan
2240,112000,443.2,217.1369,-30.3734,-0.0013,0.1380,2.0337,0.0003,nan
2260,113000,446.9,242.8627,-31.9114,-0.0013,0.1346,2.0416,0.0002,nan
2280,114000,450.5,250.6627,-28.5906,-0.0012,0.1422,2.0215,0.0003,nan
2300,,,,,,,,,
2300,115000,455.8,240.4732,-34.0450,-0.0012,0.0916,2.0567,0.0003,nan
2320,116000,459.5,159.9838,-25.7290,-0.0014,0.1078,2.0497,0.0001,nan
2340,117000,463.3,206.6747,-22.3119,-0.0012,0.1288,2.0719,0.0005,nan
2360,118000,467.0,253.6484,-32.8642,-0.0011,0.1495,2.0454,0.0002,nan
2380,119000,470.6,235.5041,-26.2718,-0.0012,0.1168,2.0636,0.0001,nan
2400,,,,,,,,,
2400,120000,475.8,167.3290,-26.9805,-0.0014,0.1175,2.0651,0.0002,nan
2420,121000,479.3,213.2880,-29.2104,-0.0013,0.1002,2.0680,0.0001,nan
2440,122000,482.9,209.6438,-28.9210,-0.0016,0.0781,2.0473,0.0000,nan
2460,123000,486.6,225.1985,-23.5985,-0.0018,0.0920,2.0149,0.0002,nan
2480,124000,490.2,222.4568,-31.0809,-0.0017,0.1496,2.0555,0.0002,nan
2500,,,,,,,,,
2500,125000,495.4,221.7986,-31.3111,-0.0016,0.1552,2.0358,0.0003,nan
2520,126000,499.1,247.3212,-30.0561,-0.0013,0.1129,2.0548,0.0002,nan
2540,127000,502.8,230.7397,-32.8662,-0.0014,0.0499,2.0261,0.0000,nan
2560,128000,506.5,224.1109,-31.0456,-0.0012,0.1209,2.0462,0.0004,nan
2580,129000,510.2,232.1942,-30.2466,-0.0010,0.1318,2.0421,0.0000,nan
2600,,,,,,,,,
2600,130000,515.5,190.4532,-25.0435,-0.0013,0.1245,2.0587,0.0002,nan
2620,131000,519.0,275.3528,-29.1966,-0.0011,0.1002,2.0274,-0.0003,nan
2640,132000,522.7,263.2257,-34.7590,-0.0014,0.1719,2.0460,0.0001,nan
2660,133000,526.4,223.6936,-25.5281,-0.0014,0.1276,2.0422,0.0004,nan
2680,134000,530.0,248.2241,-26.5938,-0.0013,0.1101,2.0463,0.0001,nan
2700,,,,,,,,,
2700,135000,535.2,186.0145,-28.3024,-0.0011,0.1285,2.0557,0.0000,nan
2720,136000,538.9,176.5356,-30.4883,-0.0013,0.1423,2.0440,0.0000,nan
2740,137000,542.7,209.7743,-24.9455,-0.0011,0.0974,2.0369,-0.0000,nan
2760,138000,546.3,229.3249,-31.7986,-0.0015,0.1692,2.0292,0.0004,nan
2780,139000,550.0,251.5552,-34.3350,-0.0014,0.1607,2.0474,0.0000,nan
2800,,,,,,,,,
2800,140000,555.2,203.8958,-40.0892,-0.0014,0.2043,2.0381,0.0003,nan
2820,141000,558.8,215.8135,-33.0709,-0.0014,0.0959,2.0449,-0.0003,nan
2840,142000,562.5,210.1442,-26.8119,-0.0018,0.1379,2.0528,0.0003,nan
2860,143000,566.2,211.0943,-31.3419,-0.0015,0.1120,2.0447,-0.0001,nan
2880,144000,569.9,242.0566,-40.7500,-0.0014,0.1321,2.0355,-0.0002,nan
2900,,,,,,,,,
2900,145000,575.1,225.3318,-27.3605,-0.0012,0.1529,2.0509,0.0005,nan
2920,146000,578.7,251.3058,-38.8009,-0.0014,0.1284,2.0483,0.0002,nan
2940,147000,582.4,167.0914,-33.1729,-0.0012,0.1489,2.0585,0.0002,nan
2960,148000,586.0,238.1451,-29.6777,-0.0014,0.1394,2.0508,0.0002,nan
2980,149000,589.7,245.2598,-33.3050,-0.0013,0.1480,2.0604,0.0001,nan
3000,,,,,,,,,
3000,150000,595.0,227.0829,-27.2916,-0.0015,0.1155,2.0133,0.0001,nan
3020,151000,598.7,188.4127,-25.7075,-0.0009,0.1095,2.0396,0.0002,nan
3040,152000,602.4,240.5299,-24.7359,-0.0012,0.1017,2.0506,0.0001,nan
3060,153000,606.1,182.0676,-23.7571,-0.0015,0.1409,2.0350,-0.0003,nan
3080,154000,609.6,248.4149,-28.0267,-0.0018,0.1243,2.0439,-0.0002,nan
3100,,,,,,,,,
3100,155000,614.8,253.7605,-30.1113,-0.0022,0.0902,2.0347,0.0002,nan
3120,156000,618.4,244.1061,-26.2945,-0.0014,0.1078,2.0233,0.0006,nan
3140,157000,622.1,231.0408,-28.0889,-0.0014,0.1858,2.0335,0.0002,nan
3160,158000,625.7,252.9537,-29.3713,-0.0013,0.1315,2.0136,0.0003,nan
3180,159000,629.4,235.7070,-30.3505,-0.0015,0.1489,2.0225,-0.0000,nan
3200,,,,,,,,,
3200,160000,634.6,222.0544,-23.2609,-0.0015,0.1658,2.0218,0.0004,nan
3220,161000,638.2,188.0002,-28.8656,-0.0014,0.1459,2.0067,-0.0001,nan
3240,162000,641.8,227.7573,-29.1401,-0.0013,0.1465,2.0276,0.0001,nan
3260,163000,645.6,218.0778,-27.7476,-0.0015,0.1276,2.0521,0.0004,nan
3280,164000,649.3,231.7796,-30.4450,-0.0012,0.0942,2.0532,0.0002,nan
3300,,,,,,,,,
3300,165000,654.5,180.2104,-25.4406,-0.0012,0.1702,2.0293,0.0002,nan
3320,166000,658.1,172.7726,-31.8557,-0.0014,0.1386,2.0356,0.0003,nan
3340,167000,661.8,217.0303,-30.8929,-0.0018,0.1182,2.0552,0.0004,nan
3360,168000,665.5,223.0993,-33.2952,-0.0016,0.1033,2.0358,0.0003,nan
3380,169000,669.1,202.9302,-24.6741,-0.0008,0.1355,2.0268,0.0002,nan
3400,,,,,,,,,
3400,170000,674.3,238.0412,-32.6387,-0.0012,0.1871,2.0151,0.0001,nan
3420,171000,677.9,248.5456,-24.5040,-0.0017,0.1694,2.0043,0.0000,nan
3440,172000,681.4,209.8819,-33.2869,-0.0018,0.1406,1.9845,-0.0001,nan
3460,173000,685.2,268.9343,-26.5613,-0.0016,0.1757,2.0080,0.0003,nan
3480,174000,688.8,258.6857,-29.1289,-0.0013,0.1344,2.0420,0.0006,nan
3500,,,,,,,,,
3500,175000,693.9,263.8931,-28.3727,-0.0014,0.1438,2.0375,-0.0000,nan
3520,176000,697.7,241.2553,-33.2249,-0.0015,0.1272,2.0508,0.0002,nan
3540,177000,701.4,202.9818,-28.5145,-0.0015,0.1495,2.0378,0.0002,nan
3560,178000,705.0,226.7020,-21.2330,-0.0017,0.1095,2.0344,0.0005,nan
3580,179000,708.6,235.5354,-25.7666,-0.0014,0.1351,2.0545,-0.0001,nan
3600,,,,,,,,,
3600,180000,714.0,258.9844,-29.0029,-0.0014,0.0992,2.0147,0.0001,nan
3620,181000,717.6,216.0533,-30.4336,-0.0014,0.1401,1.9933,0.0000,nan
3640,182000,721.3,166.7511,-23.4877,-0.0012,0.1500,2.0025,0.0003,nan
3660,183000,725.0,240.8924,-35.5271,-0.0015,0.1948,1.9469,0.0002,nan
3680,184000,728.7,245.5513,-33.6871,-0.0013,0.1839,1.9666,0.0000,nan
3700,,,,,,,,,
3700,185000,733.8,231.2617,-30.6922,-0.0019,0.1668,1.9781,-0.0000,nan
3720,186000,737.4,210.0160,-27.6465,-0.0017,0.2055,2.0030,0.0002,nan
3740,187000,741.1,178.5146,-32.9376,-0.0011,0.0876,1.9393,-0.0002,nan
3760,188000,744.8,234.5774,-35.7745,-0.0015,0.1553,1.9560,0.0001,nan
3780,189000,748.5,227.7806,-23.7746,-0.0011,0.1144,1.9745,0.0001,nan
3800,,,,,,,,,
3800,190000,753.9,258.7644,-40.0359,-0.0019,0.1705,1.9522,0.0005,nan
3820,191000,757.5,244.4666,-31.6120,-0.0015,0.1447,1.9575,0.0003,nan
3840,192000,761.2,192.3013,-27.1690,-0.0013,0.1487,1.9129,-0.0003,nan
3860,193000,764.9,196.1101,-36.6793,-0.0016,0.1515,1.9560,0.0005,nan
3880,194000,768.6,249.2902,-28.5665,-0.0016,0.1540,1.9521,0.0004,nan
3900,,,,,,,,,
3900,195000,773.8,188.2723,-30.2278,-0.0017,0.1339,1.9411,0.0005,nan
3920,196000,777.5,205.4241,-30.3564,-0.0015,0.1650,1.9280,0.0002,nan
3940,197000,781.2,227.1926,-28.4387,-0.0013,0.1122,1.9236,-0.0000,nan
3960,198000,784.9,265.8782,-28.4475,-0.0018,0.1685,1.8989,0.0004,nan
3980,199000,788.5,213.8334,-33.5310,-0.0014,0.1858,1.9023,-0.0002,nan
4000,,,,,,,,,
4000,200000,793.8,221.5511,-29.3682,-0.0012,0.1340,1.9250,-0.0002,nan
