episode,step,time_s,adv_reward,good_reward,actor_loss,critic_loss,entropy,kl,q_loss
2040,102000,564.8,269.6224,-25.0949,-0.0018,0.1752,1.8154,0.0003,nan
2060,103000,569.8,355.8281,-32.6565,-0.0011,0.2205,1.8255,0.0001,nan
2080,104000,574.8,376.3796,-34.3037,-0.0015,0.1725,1.8115,0.0004,nan
2100,,,,,,,,,
2100,105000,581.8,357.5190,-34.6326,-0.0012,0.1361,1.8276,0.0002,nan
2120,106000,586.8,345.4375,-33.7484,-0.0012,0.1782,1.8078,0.0004,nan
2140,107000,591.8,257.5102,-29.4236,-0.0014,0.1287,1.8198,0.0002,nan
2160,108000,596.8,368.7402,-29.0315,-0.0016,0.1634,1.8168,0.0002,nan
2180,109000,601.9,323.5433,-30.0120,-0.0011,0.1774,1.8109,0.0005,nan
2200,,,,,,,,,
2200,110000,609.1,263.7337,-30.1611,-0.0012,0.1536,1.8160,0.0003,nan
2220,111000,614.1,312.2331,-31.2131,-0.0021,0.1531,1.7962,0.0004,nan
2240,112000,619.0,418.3525,-32.3986,-0.0012,0.1518,1.7968,0.0001,nan
2260,113000,624.1,370.9596,-28.0114,-0.0014,0.1554,1.8147,0.0001,nan
2280,114000,629.2,366.6534,-30.1490,-0.0015,0.1253,1.8182,0.0003,nan
2300,,,,,,,,,
2300,115000,636.5,320.9406,-27.4825,-0.0013,0.1665,1.8098,0.0001,nan
2320,116000,641.5,291.7174,-28.6352,-0.0013,0.1446,1.8126,0.0002,nan
2340,117000,646.4,259.8189,-23.4978,-0.0018,0.1112,1.8010,0.0001,nan
2360,118000,651.3,295.9012,-29.3355,-0.0015,0.1453,1.8066,0.0004,nan
2380,119000,656.3,344.6697,-29.7837,-0.0017,0.1345,1.8044,0.0001,nan
2400,,,,,,,,,
2400,120000,663.5,311.1701,-32.1187,-0.0015,0.2026,1.8208,0.0004,nan
2420,121000,668.6,319.4897,-29.0657,-0.0017,0.1776,1.8122,0.0001,nan
2440,122000,673.6,353.4353,-25.3578,-0.0016,0.1498,1.8088,0.0006,nan
2460,123000,679.0,354.3167,-31.2628,-0.0010,0.1773,1.8129,0.0000,nan
2480,124000,684.2,297.5905,-26.8939,-0.0014,0.1583,1.7991,0.0003,nan
2500,,,,,,,,,
2500,125000,691.2,309.6804,-28.2231,-0.0016,0.1313,1.7970,0.0003,nan
