episode,step,time_s,adv_reward,good_reward,actor_loss,critic_loss,entropy,kl,q_loss
2420,121000,1259.0,232.0866,-34.8710,-0.0022,0.3159,1.8209,0.0004,nan
2440,122000,1267.9,309.4828,-41.4351,-0.0018,0.2941,1.8089,0.0002,nan
2460,123000,1276.9,300.5842,-39.2748,-0.0018,0.2372,1.8084,0.0004,nan
2480,124000,1285.7,248.9394,-27.4389,-0.0017,0.2258,1.8133,0.0003,nan
2500,,,,,,,,,
2500,125000,1298.2,214.1003,-23.5609,-0.0019,0.1337,1.8326,0.0002,nan
2520,126000,1315.7,185.4589,-22.8569,-0.0016,0.1446,1.8361,0.0002,nan
2540,127000,1324.5,132.1540,-20.1586,-0.0017,0.2402,1.8411,-0.0004,nan
2560,128000,1333.4,240.8371,-30.0921,-0.0016,0.1716,1.7948,0.0000,nan
2580,129000,1342.2,237.4710,-24.2976,-0.0018,0.1655,1.7954,0.0003,nan
2600,,,,,,,,,
2600,130000,1354.6,256.8638,-28.0691,-0.0016,0.1576,1.8224,-0.0001,nan
2620,131000,1363.5,223.0762,-29.0894,-0.0017,0.1839,1.8188,0.0001,nan
2640,132000,1372.7,252.5601,-30.7287,-0.0015,0.1907,1.8103,0.0005,nan
2660,133000,1381.6,273.5319,-30.2129,-0.0011,0.1904,1.7891,-0.0001,nan
2680,134000,1390.4,214.6534,-28.4843,-0.0015,0.2157,1.7869,-0.0002,nan
2700,,,,,,,,,
2700,135000,1402.9,236.0904,-30.1760,-0.0017,0.1627,1.7972,0.0004,nan
2720,136000,1411.7,260.5522,-36.9740,-0.0016,0.3300,1.7949,0.0005,nan
2740,137000,1420.4,249.0125,-27.9217,-0.0015,0.1485,1.7819,0.0001,nan
2760,138000,1429.5,276.1609,-39.5015,-0.0015,0.2928,1.8015,0.0008,nan
2780,139000,1438.6,274.4531,-34.6806,-0.0020,0.2018,1.7791,0.0003,nan
2800,,,,,,,,,
2800,140000,1451.4,319.1273,-36.9886,-0.0013,0.2516,1.7915,0.0000,nan
2820,141000,1460.1,288.4774,-31.6984,-0.0016,0.2550,1.7709,0.0000,nan
2840,142000,1468.9,190.3189,-26.7850,-0.0013,0.2435,1.7972,0.0003,nan
2860,143000,1477.7,264.3660,-25.4638,-0.0013,0.1506,1.7985,0.0003,nan
2880,144000,1486.7,221.0257,-20.8916,-0.0015,0.1492,1.7929,0.0001,nan
2900,,,,,,,,,
2900,145000,1499.5,207.7023,-34.3578,-0.0014,0.3052,1.7867,0.0005,nan
2920,146000,1508.4,241.6563,-29.4361,-0.0013,0.1924,1.7665,0.0001,nan
2940,147000,1517.2,319.3266,-28.1435,-0.0014,0.2126,1.7913,0.0003,nan
2960,148000,1526.0,250.8066,-26.0017,-0.0013,0.1727,1.7883,0.0001,nan
2980,149000,1534.7,252.7516,-36.8786,-0.0012,0.2921,1.7958,0.0001,nan
3000,,,,,,,,,
3000,150000,1547.3,275.4874,-29.3721,-0.0016,0.2335,1.7733,0.0003,nan
3020,151000,1556.5,267.7141,-26.9183,-0.0011,0.1806,1.7559,0.0001,nan
3040,152000,1571.1,231.5388,-27.5495,-0.0014,0.1938,1.7667,0.0004,nan
3060,153000,1580.0,219.6878,-31.0676,-0.0014,0.2042,1.7556,0.0001,nan
3080,154000,1588.9,266.3719,-32.3617,-0.0014,0.2799,1.7645,0.0002,nan
3100,,,,,,,,,
3100,155000,1601.4,258.7341,-29.6436,-0.0017,0.1539,1.7664,-0.0001,nan
3120,156000,1610.5,268.7878,-30.3767,-0.0013,0.2470,1.7445,0.0000,nan
3140,157000,1619.6,241.9529,-35.0878,-0.0018,0.2844,1.7433,0.0008,nan
3160,158000,1628.6,260.8203,-23.8871,-0.0014,0.1677,1.7636,-0.0001,nan
3180,159000,1637.5,253.9592,-32.1075,-0.0014,0.2131,1.7610,0.0004,nan
3200,,,,,,,,,
3200,160000,1650.2,272.1077,-33.0252,-0.0016,0.2436,1.7642,-0.0000,nan
3220,161000,1658.9,267.5365,-34.4499,-0.0014,0.2595,1.7679,0.0004,nan
