episode,global_step,elapsed_s,adv_reward,good_reward,aloss_leader,aloss_adv,aloss_good,closs_adv,ent_adv,ent_good,kl_adv
1500,75000,793.2,46.910,-26.297,-0.0019,-0.0007,-0.0007,0.0191,1.3632,1.4305,-0.0002
1520,76000,798.7,39.393,-21.753,-0.0015,-0.0006,-0.0011,0.0201,1.3947,1.4537,0.0000
1540,77000,804.3,34.906,-22.760,-0.0036,-0.0009,-0.0019,0.0129,1.3900,1.4534,0.0001
1560,78000,809.9,27.503,-23.915,-0.0023,-0.0008,-0.0013,0.0183,1.3989,1.4493,0.0002
1580,79000,815.6,22.776,-18.063,-0.0027,-0.0009,-0.0015,0.0124,1.4015,1.4439,0.0001
1600,,,,,,,,,,,
1600,80000,824.7,22.686,-20.465,-0.0021,-0.0006,-0.0007,0.0185,1.3914,1.4284,0.0004
1620,81000,830.1,12.884,-19.513,-0.0020,-0.0006,-0.0023,0.0137,1.3945,1.4258,0.0001
1640,82000,835.8,43.313,-33.095,-0.0017,-0.0007,-0.0015,0.0257,1.3681,1.4309,-0.0002
1660,83000,841.4,45.526,-27.596,-0.0022,-0.0019,-0.0013,0.0208,1.3838,1.4295,-0.0001
1680,84000,847.1,49.003,-28.748,-0.0021,-0.0019,-0.0007,0.0251,1.3834,1.4303,0.0001
1700,85000,852.6,45.481,-27.924,-0.0033,-0.0015,-0.0011,0.0314,1.3499,1.4273,0.0009
1720,86000,858.2,40.281,-26.972,-0.0016,-0.0007,-0.0007,0.0227,1.3932,1.4177,0.0006
1740,87000,863.7,53.418,-32.800,-0.0025,-0.0009,-0.0007,0.0288,1.3666,1.4390,-0.0000
1760,88000,869.3,49.025,-32.735,-0.0021,-0.0010,-0.0008,0.0292,1.3949,1.4430,0.0002
1780,89000,875.2,51.079,-29.813,-0.0018,-0.0009,-0.0011,0.0247,1.3734,1.4687,-0.0003
1800,,,,,,,,,,,
1800,90000,883.4,33.683,-18.646,-0.0026,-0.0009,-0.0010,0.0248,1.3835,1.4655,0.0006
1820,91000,888.8,29.426,-17.454,-0.0018,-0.0009,-0.0034,0.0198,1.4081,1.4831,0.0005
1840,92000,894.3,38.251,-24.725,-0.0017,-0.0008,-0.0035,0.0198,1.3666,1.4902,-0.0001
1860,93000,900.2,31.783,-20.881,-0.0033,-0.0012,-0.0028,0.0192,1.3846,1.5043,0.0001
1880,94000,905.6,21.527,-18.343,-0.0029,-0.0011,-0.0017,0.0222,1.4003,1.5079,0.0006
1900,95000,911.4,19.422,-16.226,-0.0028,-0.0016,-0.0018,0.0188,1.4133,1.4964,0.0003
1920,96000,917.2,24.777,-19.556,-0.0018,-0.0013,-0.0009,0.0252,1.3955,1.5011,0.0002
1940,97000,923.4,30.741,-20.201,-0.0024,-0.0008,-0.0020,0.0227,1.4069,1.5123,0.0010
1960,98000,929.0,21.284,-30.559,-0.0029,-0.0007,-0.0016,0.0142,1.4385,1.5036,-0.0000
1980,99000,934.8,32.685,-27.040,-0.0024,-0.0006,-0.0011,0.0241,1.4243,1.5027,-0.0002
2000,,,,,,,,,,,
2000,100000,942.9,26.417,-21.261,-0.0028,-0.0006,-0.0013,0.0206,1.4101,1.4892,0.0001
2020,101000,948.6,41.832,-26.361,-0.0020,-0.0008,-0.0014,0.0370,1.4307,1.4880,0.0002
2040,102000,954.4,35.654,-30.838,-0.0028,-0.0005,-0.0010,0.0300,1.4248,1.4743,0.0000
2060,103000,960.1,37.271,-28.532,-0.0022,-0.0007,-0.0003,0.0208,1.4372,1.4694,-0.0000
2080,104000,965.7,30.274,-22.503,-0.0028,-0.0012,-0.0010,0.0193,1.4134,1.4607,0.0007
2100,105000,971.2,53.819,-39.294,-0.0020,-0.0010,-0.0011,0.0415,1.4342,1.4529,0.0005
2120,106000,977.2,43.984,-30.093,-0.0028,-0.0007,-0.0009,0.0230,1.4307,1.4658,0.0003
2140,107000,983.3,42.789,-23.927,-0.0016,-0.0008,-0.0011,0.0262,1.4645,1.4523,0.0003
2160,108000,989.6,38.593,-26.278,-0.0021,-0.0008,-0.0016,0.0208,1.4454,1.4761,-0.0001
2180,109000,995.4,33.966,-22.841,-0.0022,-0.0015,-0.0021,0.0188,1.4314,1.4803,0.0004
2200,,,,,,,,,,,
2200,110000,1003.8,19.766,-20.971,-0.0027,-0.0010,-0.0018,0.0172,1.4091,1.4612,0.0003
2220,111000,1009.3,22.461,-20.498,-0.0037,-0.0023,-0.0024,0.0156,1.4347,1.4418,0.0002
2240,112000,1015.2,24.678,-18.452,-0.0024,-0.0023,-0.0018,0.0209,1.4283,1.4453,0.0013
2260,113000,1020.8,37.570,-20.841,-0.0024,-0.0011,-0.0022,0.0293,1.4410,1.4577,0.0009
2280,114000,1026.5,36.875,-21.993,-0.0018,-0.0008,-0.0022,0.0307,1.4483,1.4520,0.0002
2300,115000,1032.0,30.279,-20.968,-0.0028,-0.0008,-0.0031,0.0155,1.4337,1.4286,0.0004
2320,116000,1037.6,26.655,-18.937,-0.0023,-0.0005,-0.0016,0.0205,1.4549,1.4258,0.0001
