episode,step,time_s,adv_reward,good_reward,actor_loss,critic_loss,entropy,kl,q_loss
3000,150000,417.9,55.6954,-19.6678,nan,nan,nan,nan,nan
3020,151000,420.6,43.1712,-67.0190,nan,nan,nan,nan,nan
3040,152000,423.4,42.7301,-37.7822,nan,nan,nan,nan,nan
3060,153000,426.3,49.8707,-35.3837,nan,nan,nan,nan,nan
3080,154000,429.0,41.8358,-46.5783,nan,nan,nan,nan,nan
3100,,,,,,,,,
3100,155000,433.1,100.1083,-35.8943,nan,nan,nan,nan,nan
3120,156000,435.9,75.0069,-31.2592,nan,nan,nan,nan,nan
3140,157000,438.6,86.6145,-35.6015,nan,nan,nan,nan,nan
3160,158000,441.3,64.7139,-21.9716,nan,nan,nan,nan,nan
3180,159000,443.9,48.0195,-37.5514,nan,nan,nan,nan,nan
3200,,,,,,,,,
3200,160000,447.9,67.3414,-32.2106,nan,nan,nan,nan,nan
3220,161000,450.6,75.7102,-36.3692,nan,nan,nan,nan,nan
3240,162000,453.2,48.4272,-71.6389,nan,nan,nan,nan,nan
3260,163000,455.8,64.0962,-33.7528,nan,nan,nan,nan,nan
3280,164000,458.4,70.5587,-41.8702,nan,nan,nan,nan,nan
3300,,,,,,,,,
3300,165000,462.4,43.9128,-36.5279,nan,nan,nan,nan,nan
3320,166000,465.0,65.1633,-41.7689,nan,nan,nan,nan,nan
3340,167000,467.7,40.4066,-33.3938,nan,nan,nan,nan,nan
3360,168000,470.3,45.1204,-35.4120,nan,nan,nan,nan,nan
3380,169000,473.0,73.0376,-32.3954,nan,nan,nan,nan,nan
3400,,,,,,,,,
3400,170000,476.9,41.1423,-39.7025,nan,nan,nan,nan,nan
3420,171000,479.6,43.6216,-62.2583,nan,nan,nan,nan,nan
3440,172000,482.2,40.6206,-63.7277,nan,nan,nan,nan,nan
3460,173000,485.0,85.6833,-16.1367,nan,nan,nan,nan,nan
3480,174000,487.8,65.9785,-42.7667,nan,nan,nan,nan,nan
3500,,,,,,,,,
3500,175000,491.8,39.4832,-25.6896,nan,nan,nan,nan,nan
3520,176000,494.4,74.8730,-65.3188,nan,nan,nan,nan,nan
3540,177000,497.0,86.2424,-59.4847,nan,nan,nan,nan,nan
3560,178000,499.6,67.6593,-43.0455,nan,nan,nan,nan,nan
3580,179000,502.2,72.6870,-51.0326,nan,nan,nan,nan,nan
3600,,,,,,,,,
3600,180000,506.0,50.4006,-56.9177,nan,nan,nan,nan,nan
3620,181000,508.6,68.1577,-31.0457,nan,nan,nan,nan,nan
3640,182000,511.2,72.5718,-28.4234,nan,nan,nan,nan,nan
3660,183000,513.8,70.9100,-32.1816,nan,nan,nan,nan,nan
3680,184000,516.4,89.6505,-50.2004,nan,nan,nan,nan,nan
3700,,,,,,,,,
3700,185000,520.2,57.1903,-42.2132,nan,nan,nan,nan,nan
3720,186000,522.9,51.1592,-41.4799,nan,nan,nan,nan,nan
3740,187000,525.5,49.8218,-54.0982,nan,nan,nan,nan,nan
3760,188000,528.1,39.6234,-21.7162,nan,nan,nan,nan,nan
3780,189000,530.7,50.0411,-58.0987,nan,nan,nan,nan,nan
3800,,,,,,,,,
3800,190000,534.5,39.3841,-67.2858,nan,nan,nan,nan,nan
3820,191000,537.1,53.7516,-29.0726,nan,nan,nan,nan,nan
3840,192000,539.7,70.2226,-29.5020,nan,nan,nan,nan,nan
3860,193000,542.3,73.5135,-43.7378,nan,nan,nan,nan,nan
3880,194000,544.8,71.4133,-32.5196,nan,nan,nan,nan,nan
3900,,,,,,,,,
3900,195000,548.6,71.5315,-32.5457,nan,nan,nan,nan,nan
3920,196000,551.2,78.8100,-43.3052,nan,nan,nan,nan,nan
3940,197000,553.7,54.8803,-44.3374,nan,nan,nan,nan,nan
3960,198000,556.3,79.3649,-23.2817,nan,nan,nan,nan,nan
3980,199000,558.9,60.9330,-74.7580,nan,nan,nan,nan,nan
4000,,,,,,,,,
4000,200000,562.7,77.9758,-20.7157,nan,nan,nan,nan,nan
