episode,step,time_s,adv_reward,good_reward,actor_loss,critic_loss,entropy,kl,q_loss
580,29000,114.7,171.5951,-21.2372,-0.0013,0.0326,2.1812,-0.0001,nan
600,,,,,,,,,
600,30000,120.1,164.3034,-21.0422,-0.0012,0.0476,2.1730,0.0001,nan
620,31000,123.8,146.7027,-19.2994,-0.0009,0.0355,2.1813,0.0000,nan
640,32000,127.5,187.9785,-26.4409,-0.0013,0.0444,2.1672,-0.0000,nan
660,33000,131.3,181.0716,-21.8428,-0.0016,0.0552,2.1706,0.0001,nan
680,34000,134.9,192.1934,-27.2542,-0.0015,0.0527,2.1604,0.0003,nan
700,,,,,,,,,
700,35000,140.2,138.9832,-21.4928,-0.0016,0.0343,2.1447,0.0001,nan
720,36000,143.8,121.6528,-27.2779,-0.0012,0.0400,2.1360,-0.0001,nan
740,37000,147.5,109.6156,-26.7096,-0.0013,0.0365,2.1296,0.0001,nan
760,38000,151.2,123.2554,-22.0882,-0.0014,0.0493,2.1382,0.0003,nan
780,39000,154.9,153.6627,-25.2390,-0.0014,0.0503,2.1392,0.0006,nan
800,,,,,,,,,
800,40000,160.5,143.7188,-35.4701,-0.0015,0.0388,2.1220,0.0001,nan
820,41000,164.1,143.0056,-36.2811,-0.0016,0.0382,2.1021,-0.0002,nan
840,42000,167.8,188.8407,-22.4106,-0.0011,0.0516,2.1016,-0.0001,nan
860,43000,171.6,142.2897,-23.8526,-0.0013,0.0523,2.1076,0.0003,nan
880,44000,175.3,170.7106,-26.0309,-0.0014,0.0383,2.0992,0.0001,nan
900,,,,,,,,,
900,45000,180.5,201.3112,-17.8906,-0.0017,0.0417,2.0972,0.0011,nan
920,46000,184.3,184.4583,-26.9918,-0.0017,0.0617,2.1039,0.0002,nan
940,47000,188.0,173.0113,-28.0627,-0.0016,0.0379,2.1203,0.0010,nan
960,48000,191.6,178.3517,-34.1233,-0.0011,0.0563,2.1335,0.0000,nan
980,49000,195.3,181.2247,-23.8726,-0.0016,0.0474,2.1292,0.0001,nan
1000,,,,,,,,,
1000,50000,200.6,171.1592,-22.8405,-0.0011,0.0442,2.1330,0.0002,nan
1020,51000,204.2,196.8739,-23.0143,-0.0011,0.0340,2.1131,-0.0000,nan
1040,52000,207.9,169.0520,-24.4933,-0.0013,0.0555,2.1294,-0.0001,nan
1060,53000,211.5,167.7927,-25.2905,-0.0015,0.0452,2.1527,0.0005,nan
1080,54000,215.2,170.5883,-28.8079,-0.0012,0.0586,2.1177,0.0003,nan
1100,,,,,,,,,
1100,55000,220.4,154.0669,-18.2483,-0.0015,0.0402,2.1267,0.0002,nan
1120,56000,224.1,201.6016,-27.7027,-0.0013,0.0723,2.1448,0.0003,nan
1140,57000,227.9,186.0212,-25.3480,-0.0014,0.0404,2.1329,0.0002,nan
1160,58000,231.5,166.1990,-34.1302,-0.0014,0.0584,2.1305,-0.0001,nan
1180,59000,235.2,178.7543,-29.5064,-0.0014,0.0553,2.1109,-0.0000,nan
1200,,,,,,,,,
1200,60000,240.5,117.0317,-27.2258,-0.0015,0.0530,2.1225,0.0002,nan
1220,61000,244.1,233.8494,-31.2083,-0.0015,0.0874,2.1005,0.0001,nan
1240,62000,247.7,215.5539,-23.3988,-0.0014,0.0709,2.1084,0.0003,nan
1260,63000,251.4,186.8267,-25.6125,-0.0017,0.0603,2.1151,0.0006,nan
1280,64000,255.0,198.6279,-27.7267,-0.0015,0.0566,2.1088,-0.0001,nan
1300,,,,,,,,,
1300,65000,260.2,214.2816,-32.6872,-0.0011,0.0626,2.0945,-0.0001,nan
1320,66000,263.8,177.7248,-27.2504,-0.0017,0.0406,2.0992,0.0006,nan
1340,67000,267.5,237.0378,-30.2290,-0.0011,0.0597,2.1058,0.0003,nan
1360,68000,271.2,176.3001,-22.6598,-0.0015,0.0696,2.0953,0.0001,nan
1380,69000,275.0,188.5862,-36.0045,-0.0016,0.0555,2.1008,0.0000,nan
1400,,,,,,,,,
1400,70000,280.4,157.3764,-28.7600,-0.0013,0.0685,2.1125,0.0005,nan
1420,71000,283.9,201.5523,-28.2711,-0.0013,0.0643,2.1119,0.0001,nan
1440,72000,287.5,167.7421,-27.6731,-0.0013,0.0614,2.1120,0.0000,nan
1460,73000,291.2,211.4917,-30.4370,-0.0011,0.0366,2.1291,-0.0000,nan
1480,74000,294.9,207.7506,-30.1638,-0.0012,0.0667,2.1092,0.0002,nan
1500,,,,,,,,,
1500,75000,300.1,160.4050,-23.1022,-0.0013,0.0547,2.1142,-0.0000,nan
1520,76000,303.8,228.8672,-39.2516,-0.0009,0.0611,2.1185,0.0000,nan
1540,77000,307.5,233.7535,-29.7113,-0.0011,0.0505,2.0909,0.0003,nan
1560,78000,311.3,193.8807,-28.3047,-0.0014,0.0640,2.1066,0.0003,nan
1580,79000,315.0,212.7365,-22.7933,-0.0011,0.0409,2.1178,-0.0002,nan
1600,,,,,,,,,
1600,80000,320.3,181.7320,-26.3990,-0.0011,0.0637,2.1207,-0.0000,nan
1620,81000,323.9,178.3010,-28.7089,-0.0013,0.0461,2.0963,0.0000,nan
1640,82000,327.7,207.4082,-29.7871,-0.0017,0.0589,2.1120,0.0004,nan
1660,83000,331.4,213.6858,-27.8061,-0.0012,0.0416,2.1117,0.0002,nan
1680,84000,335.0,218.3309,-35.5965,-0.0012,0.0562,2.1079,0.0001,nan
1700,,,,,,,,,
1700,85000,340.2,214.1967,-29.7034,-0.0013,0.0676,2.1283,0.0001,nan
1720,86000,343.8,180.4388,-30.9024,-0.0013,0.0599,2.1195,-0.0001,nan
1740,87000,347.5,181.7377,-32.0269,-0.0013,0.0474,2.1169,0.0002,nan
1760,88000,351.1,195.2254,-27.1838,-0.0014,0.0569,2.1286,0.0000,nan
1780,89000,354.8,166.8406,-26.2264,-0.0016,0.0564,2.1311,-0.0002,nan
1800,,,,,,,,,
1800,90000,360.1,185.4489,-30.1685,-0.0015,0.0533,2.1107,0.0004,nan
1820,91000,363.9,242.1730,-28.6560,-0.0015,0.0652,2.1206,0.0000,nan
1840,92000,367.6,244.2275,-30.7903,-0.0013,0.0579,2.1173,0.0002,nan
1860,93000,371.3,191.0829,-27.1841,-0.0018,0.0787,2.1147,0.0005,nan
1880,94000,375.0,188.1433,-29.8065,-0.0016,0.0363,2.1249,-0.0002,nan
1900,,,,,,,,,
1900,95000,380.2,194.1835,-29.4460,-0.0011,0.0557,2.1241,0.0001,nan
1920,96000,383.9,177.7134,-26.4472,-0.0012,0.0542,2.1260,0.0002,nan
1940,97000,387.5,186.0025,-28.5945,-0.0014,0.0530,2.1018,0.0003,nan
1960,98000,391.1,195.9759,-25.7360,-0.0014,0.0669,2.1204,0.0003,nan
1980,99000,394.8,224.7721,-24.7303,-0.0013,0.0664,2.1053,0.0001,nan
2000,,,,,,,,,
2000,100000,400.1,183.7277,-24.3420,-0.0014,0.0618,2.0981,0.0001,nan
2020,101000,403.8,199.5573,-32.1706,-0.0016,0.0499,2.0791,0.0002,nan
2040,102000,407.4,236.6335,-27.5708,-0.0014,0.0695,2.0763,0.0003,nan
2060,103000,411.2,179.7967,-31.2986,-0.0013,0.0605,2.0778,0.0001,nan
2080,104000,414.9,163.7515,-27.1275,-0.0012,0.0651,2.0679,0.0002,nan
2100,,,,,,,,,
2100,105000,420.1,225.2023,-32.3665,-0.0013,0.0759,2.0683,0.0005,nan
2120,106000,423.8,201.9476,-25.0872,-0.0013,0.0389,2.0906,0.0004,nan
2140,107000,427.6,203.0643,-22.7558,-0.0015,0.0436,2.0905,0.0001,nan
2160,108000,431.2,285.2427,-25.9209,-0.0011,0.1152,2.0862,0.0001,nan
2180,109000,434.9,238.6881,-26.8009,-0.0018,0.0725,2.0631,0.0003,nan
2200,,,,,,,,,
2200,110000,440.1,215.0246,-26.6124,-0.0013,0.0551,2.0698,0.0003,nan
2220,111000,443.7,190.0591,-30.8701,-0.0012,0.0963,2.0727,0.0002,nan
2240,112000,447.4,210.6789,-27.5872,-0.0013,0.0830,2.0553,0.0004,nan
2260,113000,451.1,279.5208,-22.2008,-0.0014,0.0598,2.0678,-0.0001,nan
2280,114000,454.7,220.4924,-30.5256,-0.0012,0.0750,2.0503,0.0002,nan
2300,,,,,,,,,
2300,115000,459.9,234.8780,-25.4218,-0.0015,0.0598,2.0521,-0.0001,nan
2320,116000,463.6,240.5939,-29.5573,-0.0012,0.1016,2.0414,0.0003,nan
2340,117000,467.2,199.0242,-27.1537,-0.0011,0.0694,2.0544,0.0002,nan
2360,118000,471.0,188.3607,-29.2745,-0.0015,0.0701,2.0310,0.0003,nan
2380,119000,474.8,204.0507,-33.0901,-0.0015,0.0581,2.0175,0.0006,nan
2400,,,,,,,,,
2400,120000,480.2,234.1769,-30.5220,-0.0017,0.0819,2.0195,0.0002,nan
2420,121000,483.8,167.1080,-26.2698,-0.0023,0.0771,1.9877,0.0003,nan
2440,122000,487.3,193.4237,-32.4682,-0.0017,0.0677,2.0249,0.0002,nan
2460,123000,491.0,226.0208,-33.2260,-0.0013,0.0879,2.0406,0.0003,nan
2480,124000,494.7,185.4135,-31.8198,-0.0018,0.0687,2.0426,-0.0002,nan
2500,,,,,,,,,
2500,125000,499.9,211.2946,-29.7205,-0.0010,0.0557,2.0446,0.0005,nan
2520,126000,503.6,192.9766,-27.1808,-0.0014,0.0683,2.0218,0.0003,nan
2540,127000,507.3,120.4456,-35.6616,-0.0017,0.1002,2.0297,-0.0005,nan
2560,128000,511.0,211.9690,-26.0114,-0.0018,0.0801,2.0231,0.0000,nan
2580,129000,514.7,208.3565,-28.0181,-0.0018,0.0516,2.0266,0.0010,nan
2600,,,,,,,,,
2600,130000,520.0,195.1901,-34.3509,-0.0013,0.0611,2.0387,0.0004,nan
2620,131000,523.6,242.1091,-32.7379,-0.0017,0.0635,2.0582,0.0001,nan
2640,132000,527.2,187.5054,-31.6909,-0.0016,0.0607,2.0294,-0.0001,nan
2660,133000,530.9,199.2858,-23.7086,-0.0022,0.0466,2.0118,0.0007,nan
2680,134000,534.6,269.0738,-28.1570,-0.0015,0.0969,2.0169,0.0004,nan
2700,,,,,,,,,
2700,135000,539.8,191.7164,-27.4381,-0.0015,0.0603,2.0122,0.0004,nan
2720,136000,543.3,268.7440,-32.5929,-0.0013,0.1069,2.0255,0.0003,nan
2740,137000,547.1,240.6350,-24.7289,-0.0017,0.0759,2.0175,-0.0001,nan
2760,138000,550.6,201.2672,-32.6873,-0.0012,0.0771,2.0196,0.0000,nan
2780,139000,554.3,234.5670,-28.1157,-0.0019,0.0773,2.0345,0.0002,nan
2800,,,,,,,,,
2800,140000,559.5,268.9986,-36.9997,-0.0013,0.0826,2.0144,-0.0002,nan
2820,141000,563.0,187.2576,-26.9538,-0.0010,0.0758,2.0633,-0.0000,nan
2840,142000,566.5,251.8944,-39.9261,-0.0015,0.0762,2.0223,0.0002,nan
2860,143000,570.1,221.3042,-19.9443,-0.0014,0.0725,2.0369,0.0001,nan
2880,144000,573.8,190.7119,-36.6108,-0.0012,0.0695,2.0277,-0.0002,nan
2900,,,,,,,,,
2900,145000,579.1,216.0440,-31.0484,-0.0012,0.0699,2.0328,0.0001,nan
2920,146000,582.8,207.4064,-27.3667,-0.0015,0.0645,2.0460,0.0003,nan
2940,147000,586.5,188.7974,-23.1571,-0.0013,0.0769,2.0395,0.0002,nan
2960,148000,590.2,261.8539,-26.9063,-0.0020,0.0809,2.0340,0.0003,nan
2980,149000,593.9,256.0333,-28.9713,-0.0016,0.1156,2.0193,0.0004,nan
3000,,,,,,,,,
3000,150000,599.1,155.8630,-41.6041,-0.0013,0.0872,2.0127,0.0006,nan
3020,151000,602.7,244.4205,-31.1571,-0.0015,0.1074,2.0089,-0.0001,nan
3040,152000,606.2,193.1219,-35.3440,-0.0018,0.0864,2.0218,0.0000,nan
3060,153000,609.9,194.8262,-31.1651,-0.0010,0.0848,2.0396,0.0003,nan
3080,154000,613.5,193.3684,-27.9011,-0.0013,0.0901,2.0285,0.0001,nan
3100,,,,,,,,,
3100,155000,618.8,263.2850,-29.2462,-0.0010,0.1108,2.0611,0.0001,nan
3120,156000,622.3,208.2788,-27.1047,-0.0015,0.0869,2.0469,0.0002,nan
3140,157000,625.9,225.1830,-24.5492,-0.0016,0.0801,2.0364,-0.0003,nan
3160,158000,629.5,201.2708,-31.8647,-0.0014,0.1257,2.0066,0.0003,nan
3180,159000,633.2,193.5311,-29.7699,-0.0016,0.0980,2.0022,0.0007,nan
3200,,,,,,,,,
3200,160000,638.5,238.4267,-26.5804,-0.0019,0.0939,2.0458,0.0003,nan
3220,161000,642.0,251.0031,-34.7182,-0.0013,0.0824,2.0572,-0.0001,nan
3240,162000,645.7,258.5136,-34.2157,-0.0015,0.1171,2.0297,0.0001,nan
3260,163000,649.4,251.4694,-34.8710,-0.0014,0.0562,2.0193,0.0004,nan
3280,164000,653.0,232.2294,-35.0566,-0.0015,0.0880,2.0437,0.0005,nan
3300,,,,,,,,,
3300,165000,658.1,170.0846,-24.7320,-0.0010,0.1282,2.0542,0.0002,nan
3320,166000,662.0,268.9237,-25.8078,-0.0012,0.0898,2.0495,-0.0001,nan
3340,167000,665.7,225.5064,-28.9913,-0.0012,0.0896,2.0327,0.0002,nan
3360,168000,669.4,213.6115,-32.2493,-0.0012,0.1154,2.0310,0.0001,nan
3380,169000,673.1,235.8618,-28.3176,-0.0019,0.0751,2.0376,0.0002,nan
3400,,,,,,,,,
3400,170000,678.3,238.1970,-30.7331,-0.0014,0.0994,2.0486,0.0006,nan
3420,171000,681.9,263.3129,-26.2606,-0.0012,0.1079,2.0906,0.0001,nan
3440,172000,685.8,224.6431,-25.3519,-0.0011,0.0887,2.0551,-0.0001,nan
3460,173000,689.4,248.9823,-32.8472,-0.0011,0.1177,2.0442,0.0005,nan
3480,174000,693.0,217.0241,-32.0424,-0.0014,0.0895,2.0598,0.0001,nan
3500,,,,,,,,,
3500,175000,698.3,248.9548,-28.1952,-0.0013,0.1381,2.0562,0.0004,nan
3520,176000,701.9,221.9039,-25.5682,-0.0014,0.0975,2.0607,0.0001,nan
3540,177000,705.7,236.8386,-25.9357,-0.0013,0.0858,2.0450,0.0004,nan
3560,178000,709.2,229.9932,-28.7300,-0.0013,0.0966,2.0437,0.0000,nan
3580,179000,713.0,289.0745,-33.5478,-0.0019,0.1338,2.0406,0.0005,nan
3600,,,,,,,,,
3600,180000,718.3,214.0405,-25.2399,-0.0013,0.1105,2.0185,0.0001,nan
3620,181000,722.0,219.6547,-30.7577,-0.0019,0.0905,2.0621,0.0002,nan
3640,182000,725.7,187.3664,-26.9687,-0.0010,0.0676,2.0261,0.0001,nan
3660,183000,729.3,254.2749,-25.8857,-0.0011,0.0907,2.0506,0.0002,nan
3680,184000,733.1,173.3230,-31.3555,-0.0013,0.0805,2.0194,-0.0000,nan
3700,,,,,,,,,
3700,185000,738.4,226.0316,-27.8420,-0.0013,0.1067,2.0557,0.0002,nan
3720,186000,742.0,189.9110,-30.6412,-0.0013,0.0817,2.0533,0.0002,nan
3740,187000,745.6,222.5983,-26.6191,-0.0016,0.0631,2.0292,0.0006,nan
3760,188000,749.2,234.6528,-31.9834,-0.0014,0.1001,2.0307,0.0004,nan
3780,189000,753.0,232.3441,-32.1385,-0.0013,0.0955,2.0093,0.0001,nan
3800,,,,,,,,,
3800,190000,758.3,209.1569,-24.6698,-0.0016,0.0874,2.0036,-0.0001,nan
3820,191000,762.0,215.6494,-28.7595,-0.0018,0.0977,2.0131,-0.0001,nan
3840,192000,765.6,214.1763,-28.2521,-0.0014,0.1538,2.0164,0.0003,nan
3860,193000,769.3,252.4964,-35.2757,-0.0014,0.1364,2.0193,0.0003,nan
3880,194000,772.9,259.2677,-31.6588,-0.0015,0.0930,1.9852,0.0001,nan
3900,,,,,,,,,
3900,195000,778.2,214.8051,-37.4660,-0.0012,0.1491,2.0042,-0.0000,nan
3920,196000,781.9,292.0755,-38.2310,-0.0014,0.1199,1.9802,0.0001,nan
3940,197000,785.6,237.0955,-33.0215,-0.0014,0.1258,1.9838,0.0003,nan
3960,198000,789.2,241.7481,-39.9517,-0.0017,0.1450,1.9633,0.0002,nan
3980,199000,793.0,251.2951,-30.0573,-0.0022,0.0972,1.9621,0.0006,nan
4000,,,,,,,,,
4000,200000,798.2,265.4853,-29.2555,-0.0017,0.0905,1.9585,-0.0003,nan
