episode,step,time_s,adv_reward,good_reward,actor_loss,critic_loss,entropy,kl,q_loss
2680,134000,429.4,32.9824,-20.7498,-1.2331,1.7625,nan,nan,nan
2700,,,,,,,,,
2700,135000,433.8,24.1990,-19.5145,-1.2038,1.6068,nan,nan,nan
2720,136000,436.7,26.3096,-19.0766,-1.2448,1.8334,nan,nan,nan
2740,137000,439.7,24.4846,-32.0916,-1.2674,1.8384,nan,nan,nan
2760,138000,442.6,33.9319,-41.6405,-1.3020,1.5624,nan,nan,nan
2780,139000,445.6,27.9082,-21.8248,-1.3268,1.5807,nan,nan,nan
2800,,,,,,,,,
2800,140000,450.1,19.2235,-45.9417,-1.2672,1.6444,nan,nan,nan
2820,141000,453.0,27.5081,-33.5179,-1.2480,2.2655,nan,nan,nan
2840,142000,455.9,21.4603,-28.0212,-1.2785,1.2585,nan,nan,nan
2860,143000,458.9,34.1156,-18.5110,-1.1879,1.7898,nan,nan,nan
2880,144000,461.9,25.1312,-36.6137,-1.2148,1.3960,nan,nan,nan
2900,,,,,,,,,
2900,145000,466.2,16.9322,-48.0068,-1.1878,1.7062,nan,nan,nan
2920,146000,469.2,10.4863,-24.1757,-1.2763,2.1226,nan,nan,nan
2940,147000,472.2,23.3105,-31.3896,-1.3457,1.8898,nan,nan,nan
2960,148000,475.2,27.6814,-25.2150,-1.3587,2.0225,nan,nan,nan
2980,149000,478.2,19.8097,-50.3258,-1.3734,1.5541,nan,nan,nan
3000,,,,,,,,,
3000,150000,482.6,28.7837,-16.5457,-1.2845,1.6675,nan,nan,nan
3020,151000,485.5,27.3762,-40.6667,-1.2000,1.8371,nan,nan,nan
3040,152000,488.4,22.2529,-37.4802,-1.2095,1.4554,nan,nan,nan
3060,153000,491.6,13.5171,-27.0263,-1.2706,1.7980,nan,nan,nan
3080,154000,494.7,14.3441,-26.3032,-1.3513,1.6346,nan,nan,nan
3100,,,,,,,,,
3100,155000,499.2,15.3455,-42.5263,-1.3926,1.4429,nan,nan,nan
3120,156000,502.3,23.5177,-14.2941,-1.2424,2.0734,nan,nan,nan
3140,157000,505.3,18.7398,-19.4117,-1.3412,2.1686,nan,nan,nan
3160,158000,508.3,28.8616,-24.5751,-1.3986,1.5370,nan,nan,nan
3180,159000,511.3,16.6698,-28.6144,-1.3214,1.6801,nan,nan,nan
3200,,,,,,,,,
3200,160000,515.7,15.9791,-24.7055,-1.3517,1.6597,nan,nan,nan
3220,161000,518.6,36.8531,-25.1291,-1.2888,1.2405,nan,nan,nan
3240,162000,521.5,27.0222,-37.8448,-1.3552,1.4721,nan,nan,nan
3260,163000,524.6,17.2219,-28.6557,-1.2838,2.1045,nan,nan,nan
3280,164000,527.5,23.0422,-25.8241,-1.3263,1.3943,nan,nan,nan
3300,,,,,,,,,
