episode,step,time_s,adv_reward,good_reward,actor_loss,critic_loss,entropy,kl,q_loss
1660,83000,328.7,230.3913,-31.9124,-0.0010,0.0529,2.0694,0.0004,nan
1680,84000,332.3,233.9335,-32.8962,-0.0009,0.0493,2.0568,0.0001,nan
1700,,,,,,,,,
1700,85000,337.6,221.9856,-33.1577,-0.0015,0.0435,2.0765,0.0001,nan
1720,86000,341.2,175.5536,-33.5049,-0.0018,0.0408,2.0878,0.0000,nan
1740,87000,344.9,177.6335,-32.9056,-0.0021,0.0298,2.0619,-0.0001,nan
1760,88000,348.5,239.3708,-31.6644,-0.0012,0.0508,2.0542,0.0001,nan
1780,89000,352.2,163.9849,-23.5331,-0.0013,0.0439,2.0826,-0.0001,nan
1800,,,,,,,,,
1800,90000,357.4,213.0999,-30.6828,-0.0014,0.0489,2.0333,0.0001,nan
1820,91000,360.9,233.9480,-31.3135,-0.0013,0.0420,2.0281,0.0002,nan
1840,92000,364.7,215.2815,-24.8791,-0.0014,0.0448,2.0241,0.0001,nan
1860,93000,368.4,177.8543,-23.2579,-0.0018,0.0310,2.0243,0.0010,nan
1880,94000,372.0,182.2169,-30.4668,-0.0011,0.0294,2.0499,0.0001,nan
1900,,,,,,,,,
1900,95000,377.3,182.6018,-28.9121,-0.0014,0.0250,2.0487,0.0003,nan
1920,96000,380.9,218.0846,-32.1698,-0.0012,0.0388,2.0460,0.0001,nan
1940,97000,384.6,212.4420,-22.9000,-0.0013,0.0349,2.0481,0.0004,nan
1960,98000,388.2,206.2005,-27.0351,-0.0013,0.0471,2.0512,-0.0001,nan
1980,99000,391.9,218.0179,-25.6202,-0.0016,0.0447,2.0506,0.0003,nan
2000,,,,,,,,,
2000,100000,397.2,176.5075,-24.2082,-0.0016,0.0322,2.0435,0.0001,nan
2020,101000,400.8,185.9859,-27.0125,-0.0014,0.0228,2.0074,0.0000,nan
2040,102000,404.4,243.6703,-30.1167,-0.0017,0.0259,2.0352,0.0002,nan
2060,103000,408.2,157.7169,-29.2299,-0.0014,0.0412,1.9941,0.0004,nan
2080,104000,411.9,173.7380,-27.0625,-0.0015,0.0404,2.0274,0.0001,nan
2100,,,,,,,,,
2100,105000,417.0,187.3115,-24.9054,-0.0010,0.0284,2.0218,0.0001,nan
2120,106000,420.7,236.2176,-28.8831,-0.0016,0.0429,2.0373,0.0001,nan
2140,107000,424.4,217.3292,-27.8310,-0.0011,0.0362,2.0335,-0.0003,nan
2160,108000,428.1,231.3091,-21.9610,-0.0016,0.0401,2.0496,-0.0001,nan
2180,109000,431.8,246.8778,-30.4600,-0.0010,0.0555,2.0073,-0.0004,nan
2200,,,,,,,,,
2200,110000,437.1,220.9134,-26.4878,-0.0018,0.0395,2.0374,0.0008,nan
2220,111000,440.6,158.2353,-26.7421,-0.0010,0.0696,2.0702,-0.0002,nan
2240,112000,444.2,160.6182,-26.6434,-0.0014,0.0465,2.0232,0.0004,nan
2260,113000,447.8,236.3922,-25.0473,-0.0015,0.0356,2.0511,0.0002,nan
2280,114000,451.5,208.9531,-24.0513,-0.0015,0.0329,2.0429,0.0001,nan
2300,,,,,,,,,
2300,115000,456.7,189.8046,-22.3705,-0.0019,0.0345,2.0320,-0.0001,nan
2320,116000,460.3,212.7718,-27.1543,-0.0012,0.0529,2.0651,-0.0000,nan
2340,117000,464.0,201.9784,-30.3572,-0.0009,0.0386,2.0619,0.0001,nan
2360,118000,467.7,192.2036,-23.7346,-0.0014,0.0354,2.0492,0.0000,nan
2380,119000,471.4,185.9911,-26.4829,-0.0015,0.0349,2.0571,0.0002,nan
2400,,,,,,,,,
2400,120000,476.7,254.5950,-33.2953,-0.0016,0.0527,2.0438,0.0003,nan
2420,121000,480.3,190.2729,-32.9826,-0.0014,0.0464,2.0249,-0.0001,nan
2440,122000,483.9,211.9663,-32.7165,-0.0011,0.0507,2.0442,0.0002,nan
2460,123000,487.6,216.6553,-29.4774,-0.0015,0.0421,2.0455,-0.0000,nan
2480,124000,491.3,205.4677,-33.2304,-0.0012,0.0516,2.0518,-0.0003,nan
2500,,,,,,,,,
2500,125000,496.5,243.7608,-29.5478,-0.0013,0.0369,2.0616,0.0003,nan
2520,126000,500.1,210.1444,-25.8329,-0.0014,0.0553,2.0466,0.0001,nan
2540,127000,503.7,130.9380,-33.2507,-0.0013,0.0486,2.0588,0.0002,nan
2560,128000,507.3,213.5655,-25.6269,-0.0013,0.0454,2.0461,0.0003,nan
2580,129000,510.9,232.7230,-30.5846,-0.0010,0.0446,2.0626,0.0003,nan
2600,,,,,,,,,
2600,130000,516.3,202.7651,-28.9045,-0.0012,0.0431,2.0330,0.0001,nan
2620,131000,519.9,231.6525,-31.4008,-0.0011,0.0399,2.0544,0.0002,nan
2640,132000,523.6,193.9924,-27.5685,-0.0014,0.0494,2.0400,0.0005,nan
2660,133000,527.3,218.6039,-22.4100,-0.0018,0.0435,2.0207,0.0003,nan
2680,134000,530.8,257.9359,-28.7380,-0.0012,0.0546,2.0506,0.0003,nan
2700,,,,,,,,,
2700,135000,536.0,213.2304,-29.2101,-0.0015,0.0487,2.0434,0.0005,nan
2720,136000,539.6,254.6312,-30.0576,-0.0015,0.0637,2.0286,0.0004,nan
2740,137000,543.3,231.2929,-25.9557,-0.0008,0.0660,2.0244,0.0000,nan
2760,138000,546.9,192.4020,-27.9637,-0.0012,0.0414,2.0312,0.0000,nan
2780,139000,550.6,225.6110,-30.6066,-0.0019,0.0659,2.0088,0.0008,nan
2800,,,,,,,,,
2800,140000,555.9,280.0282,-33.2803,-0.0015,0.0461,2.0281,0.0003,nan
2820,141000,559.5,225.3754,-33.9320,-0.0015,0.0467,2.0416,0.0002,nan
2840,142000,563.0,224.8667,-36.2306,-0.0018,0.0362,2.0178,0.0001,nan
2860,143000,566.8,271.8520,-25.2194,-0.0017,0.0755,2.0184,0.0001,nan
2880,144000,570.4,200.4045,-30.3867,-0.0012,0.0386,2.0163,0.0005,nan
2900,,,,,,,,,
2900,145000,575.6,207.5295,-25.5612,-0.0012,0.0586,2.0045,0.0003,nan
2920,146000,579.3,245.8471,-29.3605,-0.0011,0.0492,2.0040,0.0004,nan
2940,147000,582.9,189.7571,-25.8991,-0.0018,0.0600,2.0238,0.0008,nan
2960,148000,586.4,295.4895,-27.0484,-0.0017,0.0583,2.0150,0.0004,nan
2980,149000,590.1,266.2949,-31.0378,-0.0016,0.0503,1.9720,0.0003,nan
3000,,,,,,,,,
3000,150000,595.4,177.3502,-40.6472,-0.0015,0.0694,1.9739,0.0002,nan
3020,151000,599.0,248.3560,-25.1311,-0.0016,0.0622,1.9637,0.0004,nan
3040,152000,602.6,247.4659,-31.5398,-0.0019,0.0514,1.9639,0.0005,nan
3060,153000,606.2,200.4413,-31.0935,-0.0017,0.0603,1.9666,0.0002,nan
3080,154000,609.8,212.6201,-28.7301,-0.0017,0.0569,1.9179,0.0001,nan
3100,,,,,,,,,
3100,155000,615.0,267.8263,-31.8721,-0.0012,0.0715,1.9656,0.0000,nan
3120,156000,618.6,239.5513,-31.4004,-0.0013,0.0854,1.9377,0.0001,nan
3140,157000,622.2,232.2205,-25.3513,-0.0014,0.0608,1.9379,0.0002,nan
3160,158000,625.9,201.5753,-30.8436,-0.0016,0.0664,1.8939,-0.0003,nan
3180,159000,629.5,204.0035,-27.5136,-0.0014,0.0475,1.8951,0.0008,nan
3200,,,,,,,,,
3200,160000,634.7,237.2199,-26.2066,-0.0014,0.0702,1.9381,0.0003,nan
3220,161000,638.2,252.7103,-34.0503,-0.0009,0.0472,1.9377,0.0001,nan
3240,162000,641.9,231.4326,-27.1607,-0.0016,0.0505,1.9407,-0.0000,nan
3260,163000,645.6,264.0596,-39.3446,-0.0013,0.0550,1.8991,0.0001,nan
3280,164000,649.2,263.0861,-35.8367,-0.0016,0.0787,1.8982,0.0002,nan
3300,,,,,,,,,
3300,165000,654.4,152.5938,-23.1169,-0.0015,0.0831,1.9271,0.0004,nan
3320,166000,658.1,288.9378,-30.0735,-0.0015,0.0633,1.9418,-0.0001,nan
3340,167000,661.6,211.7743,-32.7759,-0.0020,0.0500,1.9416,0.0005,nan
3360,168000,665.3,215.2898,-30.0075,-0.0016,0.0441,1.9406,-0.0001,nan
3380,169000,669.1,224.6273,-32.4924,-0.0014,0.0623,1.9767,0.0006,nan
3400,,,,,,,,,
3400,170000,674.5,263.9312,-32.6554,-0.0015,0.0673,1.9711,0.0003,nan
3420,171000,678.1,264.7996,-29.4295,-0.0017,0.0632,1.9897,0.0000,nan
3440,172000,681.7,231.0250,-24.9648,-0.0015,0.0482,1.9907,0.0000,nan
3460,173000,685.3,269.6544,-29.4157,-0.0015,0.0672,1.9961,0.0002,nan
3480,174000,688.9,181.8371,-38.7152,-0.0017,0.0709,1.9928,0.0004,nan
3500,,,,,,,,,
3500,175000,694.2,235.3856,-31.0630,-0.0014,0.0547,1.9887,-0.0000,nan
3520,176000,697.7,194.4746,-24.2477,-0.0011,0.0578,1.9946,-0.0001,nan
3540,177000,701.5,225.0968,-26.6415,-0.0014,0.0465,2.0241,0.0003,nan
3560,178000,705.1,232.3495,-29.5181,-0.0012,0.0547,1.9887,0.0003,nan
3580,179000,708.7,285.9623,-33.5272,-0.0015,0.0717,1.9739,0.0005,nan
3600,,,,,,,,,
3600,180000,713.9,226.2848,-27.9191,-0.0014,0.0897,1.9801,0.0005,nan
3620,181000,717.4,243.5885,-33.2809,-0.0013,0.0622,2.0091,0.0003,nan
3640,182000,721.0,177.7763,-21.2702,-0.0019,0.0545,1.9675,0.0005,nan
3660,183000,724.6,239.2613,-25.9390,-0.0011,0.0451,1.9845,0.0002,nan
3680,184000,728.3,208.3876,-31.0806,-0.0013,0.0546,1.9729,0.0001,nan
3700,,,,,,,,,
3700,185000,733.5,271.7693,-30.3775,-0.0013,0.0785,1.9838,0.0002,nan
3720,186000,737.0,231.4319,-32.0533,-0.0016,0.0655,1.9594,0.0001,nan
3740,187000,740.8,276.1698,-30.3469,-0.0017,0.0555,1.9698,0.0001,nan
3760,188000,744.4,212.0072,-28.8407,-0.0015,0.0508,1.9757,0.0001,nan
3780,189000,748.1,246.6832,-30.2658,-0.0013,0.0711,1.9832,0.0004,nan
3800,,,,,,,,,
3800,190000,753.4,220.6712,-24.6680,-0.0016,0.0603,1.9275,0.0005,nan
3820,191000,757.0,266.8793,-33.7932,-0.0011,0.0930,1.9767,0.0001,nan
3840,192000,760.7,226.7290,-36.3170,-0.0021,0.0912,1.9583,0.0004,nan
3860,193000,764.4,256.4764,-27.8773,-0.0013,0.0890,1.9669,0.0001,nan
3880,194000,768.1,245.3396,-35.3518,-0.0014,0.0896,1.9604,-0.0001,nan
3900,,,,,,,,,
3900,195000,773.3,223.6184,-38.6052,-0.0011,0.0937,1.9717,0.0003,nan
3920,196000,777.1,289.8924,-35.9425,-0.0017,0.0578,1.9384,0.0003,nan
3940,197000,780.8,233.3432,-35.7319,-0.0017,0.0744,1.9697,0.0004,nan
3960,198000,784.5,260.5707,-41.9525,-0.0017,0.0931,1.9328,0.0001,nan
3980,199000,788.2,227.8292,-29.3920,-0.0022,0.0864,1.9494,-0.0001,nan
4000,,,,,,,,,
4000,200000,793.6,281.5635,-29.6527,-0.0014,0.0652,1.9329,0.0003,nan
