episode,step,time_s,adv_reward,good_reward,actor_loss,critic_loss,entropy,kl,q_loss
2480,124000,492.0,243.2409,-33.9818,-0.0012,0.0438,2.0020,-0.0003,nan
2500,,,,,,,,,
2500,125000,497.3,247.8781,-29.6332,-0.0013,0.0297,2.0086,0.0003,nan
2520,126000,500.9,195.2257,-24.8063,-0.0015,0.0326,1.9636,0.0000,nan
2540,127000,504.6,150.3213,-34.7128,-0.0013,0.0523,1.9921,0.0003,nan
2560,128000,508.3,244.6345,-30.3815,-0.0015,0.0472,1.9987,0.0001,nan
2580,129000,511.9,258.2919,-33.1570,-0.0012,0.0467,2.0112,0.0004,nan
2600,,,,,,,,,
2600,130000,517.2,207.5519,-29.2079,-0.0011,0.0285,1.9944,-0.0001,nan
2620,131000,520.7,255.3684,-31.1972,-0.0012,0.0254,2.0113,0.0001,nan
2640,132000,524.4,206.3918,-26.4260,-0.0016,0.0374,2.0035,0.0001,nan
2660,133000,528.2,227.0849,-27.6130,-0.0014,0.0416,1.9962,0.0002,nan
2680,134000,531.8,284.0883,-32.1226,-0.0014,0.0571,2.0166,0.0005,nan
2700,,,,,,,,,
2700,135000,537.1,187.2629,-26.1996,-0.0016,0.0364,2.0174,0.0002,nan
2720,136000,540.7,262.4734,-29.5163,-0.0012,0.0508,2.0452,0.0005,nan
2740,137000,544.4,266.8817,-30.3298,-0.0016,0.0515,2.0205,0.0003,nan
2760,138000,548.0,203.1506,-27.6131,-0.0012,0.0366,2.0251,0.0004,nan
2780,139000,551.7,242.5531,-29.4881,-0.0012,0.0436,2.0208,0.0000,nan
2800,,,,,,,,,
2800,140000,557.0,264.3734,-28.2931,-0.0009,0.0322,2.0291,0.0000,nan
2820,141000,560.6,196.5494,-29.1312,-0.0012,0.0499,2.0385,0.0000,nan
2840,142000,564.3,218.4566,-38.3048,-0.0014,0.0282,2.0161,-0.0001,nan
2860,143000,568.0,242.6030,-25.4546,-0.0014,0.0278,2.0406,0.0004,nan
2880,144000,571.7,195.0346,-36.7053,-0.0013,0.0400,2.0255,0.0003,nan
2900,,,,,,,,,
2900,145000,576.9,195.0412,-33.6781,-0.0016,0.0369,2.0297,-0.0000,nan
2920,146000,580.5,208.5241,-25.6618,-0.0010,0.0246,2.0365,0.0001,nan
2940,147000,584.3,200.2478,-22.0270,-0.0015,0.0337,2.0190,0.0001,nan
2960,148000,587.9,254.7029,-28.7746,-0.0019,0.0488,2.0445,0.0006,nan
2980,149000,591.5,247.8586,-29.5249,-0.0021,0.0496,2.0054,0.0004,nan
3000,,,,,,,,,
3000,150000,596.7,187.7079,-44.8940,-0.0015,0.0438,2.0195,0.0004,nan
3020,151000,600.3,240.2118,-30.1985,-0.0017,0.0364,2.0118,0.0002,nan
3040,152000,603.9,222.7370,-33.8399,-0.0011,0.0460,2.0095,0.0001,nan
3060,153000,607.6,190.5854,-30.9347,-0.0013,0.0331,2.0000,0.0007,nan
3080,154000,611.3,179.1830,-30.2418,-0.0013,0.0407,1.9844,0.0001,nan
3100,,,,,,,,,
3100,155000,616.7,274.2276,-29.0265,-0.0014,0.0635,2.0318,0.0005,nan
3120,156000,620.2,215.0093,-27.9142,-0.0016,0.0396,2.0042,-0.0001,nan
3140,157000,623.9,242.6046,-28.3031,-0.0014,0.0523,2.0084,0.0001,nan
3160,158000,627.7,204.8629,-34.2760,-0.0013,0.0628,1.9655,0.0001,nan
3180,159000,631.4,181.5523,-27.5892,-0.0015,0.0366,1.9591,0.0003,nan
3200,,,,,,,,,
3200,160000,636.7,257.8964,-29.7117,-0.0016,0.0378,2.0199,0.0005,nan
3220,161000,640.3,258.1629,-31.8087,-0.0011,0.0573,2.0314,0.0001,nan
3240,162000,644.0,272.3721,-33.2502,-0.0012,0.0378,2.0389,-0.0001,nan
3260,163000,647.7,299.3814,-33.1355,-0.0017,0.0337,2.0055,0.0000,nan
3280,164000,651.4,237.5703,-31.4164,-0.0018,0.0439,2.0211,0.0007,nan
3300,,,,,,,,,
3300,165000,656.7,171.4312,-22.0404,-0.0012,0.0528,2.0220,0.0003,nan
3320,166000,660.3,287.3623,-26.9129,-0.0014,0.0355,2.0078,-0.0000,nan
3340,167000,664.0,226.5862,-35.2185,-0.0015,0.0266,2.0030,-0.0001,nan
3360,168000,667.6,217.7825,-29.8283,-0.0013,0.0437,1.9979,0.0006,nan
3380,169000,671.2,238.4970,-30.0941,-0.0020,0.0391,1.9948,-0.0002,nan
3400,,,,,,,,,
3400,170000,676.5,247.2685,-32.6785,-0.0012,0.0431,2.0235,0.0003,nan
3420,171000,680.0,241.8292,-28.9930,-0.0014,0.0485,2.0271,0.0000,nan
3440,172000,683.8,222.9332,-25.6194,-0.0015,0.0396,2.0202,-0.0000,nan
3460,173000,687.5,214.1960,-28.9966,-0.0013,0.0268,2.0122,0.0003,nan
3480,174000,691.2,205.7558,-30.4368,-0.0013,0.0482,2.0138,0.0002,nan
3500,,,,,,,,,
3500,175000,696.3,212.6603,-26.7708,-0.0020,0.0485,2.0315,0.0009,nan
3520,176000,700.0,226.3184,-27.9650,-0.0011,0.0509,2.0113,-0.0001,nan
3540,177000,703.6,230.8522,-19.7943,-0.0013,0.0378,2.0316,0.0002,nan
3560,178000,707.2,233.1692,-27.6186,-0.0011,0.0416,2.0129,0.0000,nan
3580,179000,710.9,248.9596,-30.2273,-0.0019,0.0406,2.0077,0.0005,nan
3600,,,,,,,,,
3600,180000,716.3,228.0770,-29.2426,-0.0014,0.0536,2.0046,0.0001,nan
3620,181000,719.7,203.9861,-31.3570,-0.0013,0.0374,2.0645,0.0001,nan
3640,182000,723.3,190.5758,-27.3970,-0.0012,0.0460,2.0011,0.0003,nan
3660,183000,726.9,212.6278,-23.2903,-0.0013,0.0378,2.0281,0.0003,nan
3680,184000,730.5,199.4853,-29.7835,-0.0020,0.0326,2.0057,0.0005,nan
3700,,,,,,,,,
3700,185000,735.7,252.0645,-34.2097,-0.0017,0.0432,2.0350,0.0004,nan
3720,186000,739.5,198.7741,-31.5038,-0.0020,0.0336,2.0118,0.0003,nan
3740,187000,743.1,252.9416,-30.3514,-0.0012,0.0444,1.9713,0.0008,nan
3760,188000,746.7,215.0547,-25.3642,-0.0012,0.0418,1.9992,-0.0004,nan
3780,189000,750.4,232.2647,-26.7809,-0.0017,0.0505,1.9971,0.0002,nan
3800,,,,,,,,,
3800,190000,755.6,248.8631,-28.1561,-0.0021,0.0428,1.9795,0.0003,nan
3820,191000,759.1,249.4895,-35.2229,-0.0019,0.0502,1.9674,0.0003,nan
3840,192000,762.7,223.0833,-37.9362,-0.0016,0.0710,1.9860,0.0004,nan
3860,193000,766.4,246.3579,-28.5287,-0.0014,0.0632,1.9938,0.0001,nan
3880,194000,770.0,236.8518,-34.1898,-0.0012,0.0398,1.9620,0.0002,nan
3900,,,,,,,,,
3900,195000,775.4,224.3512,-37.8947,-0.0014,0.0605,1.9740,-0.0001,nan
3920,196000,779.0,276.6186,-35.6070,-0.0017,0.0398,1.9488,0.0003,nan
3940,197000,782.7,251.2927,-36.5712,-0.0013,0.0631,1.9756,0.0003,nan
3960,198000,786.4,245.3569,-39.8683,-0.0019,0.0637,1.9562,-0.0002,nan
3980,199000,790.3,252.2022,-30.8386,-0.0017,0.0629,1.9323,0.0003,nan
4000,,,,,,,,,
4000,200000,795.8,295.3277,-33.6926,-0.0015,0.0468,1.9406,-0.0001,nan
