episode,step,time_s,adv_reward,good_reward,actor_loss,critic_loss,entropy,kl,q_loss
2040,102000,505.3,197.8370,-22.8632,-0.0013,0.1521,1.8376,0.0001,nan
2060,103000,509.6,238.9807,-27.2285,-0.0017,0.1726,1.8348,0.0004,nan
2080,104000,514.3,265.6756,-29.1328,-0.0012,0.1707,1.8427,0.0001,nan
2100,,,,,,,,,
2100,105000,520.4,284.8143,-32.0402,-0.0015,0.1914,1.8333,-0.0003,nan
2120,106000,524.8,293.5912,-32.8355,-0.0018,0.2284,1.8383,0.0002,nan
2140,107000,529.4,304.3039,-31.9093,-0.0016,0.2634,1.8384,0.0003,nan
2160,108000,533.9,254.1252,-35.1001,-0.0018,0.5401,1.8361,0.0003,nan
2180,109000,538.3,272.6708,-39.1482,-0.0022,0.3793,1.8134,0.0002,nan
2200,,,,,,,,,
2200,110000,544.6,305.2459,-30.8472,-0.0016,0.1940,1.8296,0.0005,nan
2220,111000,548.9,280.2533,-26.2371,-0.0018,0.1988,1.8175,-0.0001,nan
2240,112000,553.5,264.1113,-26.5030,-0.0016,0.1720,1.8492,0.0002,nan
2260,113000,558.2,220.1362,-19.3951,-0.0016,0.1388,1.8245,-0.0000,nan
2280,114000,562.7,252.4610,-22.2965,-0.0019,0.1352,1.8162,0.0004,nan
2300,,,,,,,,,
2300,115000,569.2,177.4065,-18.4433,-0.0015,0.1749,1.7953,-0.0001,nan
2320,116000,573.8,178.3679,-19.4485,-0.0026,0.1574,1.8124,0.0004,nan
2340,117000,578.3,283.2921,-27.3466,-0.0016,0.2171,1.8083,0.0003,nan
2360,118000,582.6,254.7191,-34.1768,-0.0020,0.2675,1.8106,0.0001,nan
2380,119000,587.4,266.9160,-33.1727,-0.0011,0.2103,1.8231,0.0003,nan
2400,,,,,,,,,
2400,120000,593.5,206.3023,-32.7130,-0.0020,0.2186,1.8223,0.0003,nan
2420,121000,597.7,232.0866,-34.8710,-0.0022,0.3159,1.8209,0.0004,nan
2440,122000,602.1,309.4828,-41.4351,-0.0018,0.2941,1.8089,0.0002,nan
2460,123000,606.4,300.5842,-39.2748,-0.0018,0.2372,1.8084,0.0004,nan
2480,124000,610.6,248.9394,-27.4389,-0.0017,0.2258,1.8133,0.0003,nan
2500,,,,,,,,,
2500,125000,616.7,214.1003,-23.5609,-0.0019,0.1337,1.8326,0.0002,nan
2520,126000,621.0,185.4589,-22.8569,-0.0016,0.1446,1.8361,0.0002,nan
2540,127000,625.3,132.1540,-20.1586,-0.0017,0.2402,1.8411,-0.0004,nan
2560,128000,629.5,240.8371,-30.0921,-0.0016,0.1716,1.7948,0.0000,nan
2580,129000,634.0,237.4710,-24.2976,-0.0018,0.1655,1.7954,0.0003,nan
2600,,,,,,,,,
2600,130000,640.2,256.8638,-28.0691,-0.0016,0.1576,1.8224,-0.0001,nan
2620,131000,644.4,223.0762,-29.0894,-0.0017,0.1839,1.8188,0.0001,nan
2640,132000,648.8,252.5601,-30.7287,-0.0015,0.1907,1.8103,0.0005,nan
2660,133000,653.0,273.5319,-30.2129,-0.0011,0.1904,1.7891,-0.0001,nan
2680,134000,657.3,214.6534,-28.4843,-0.0015,0.2157,1.7869,-0.0002,nan
2700,,,,,,,,,
2700,135000,663.4,236.0904,-30.1760,-0.0017,0.1627,1.7972,0.0004,nan
2720,136000,667.8,260.5522,-36.9740,-0.0016,0.3300,1.7949,0.0005,nan
2740,137000,672.1,249.0125,-27.9217,-0.0015,0.1485,1.7819,0.0001,nan
2760,138000,676.7,276.1609,-39.5015,-0.0015,0.2928,1.8015,0.0008,nan
2780,139000,681.1,274.4531,-34.6806,-0.0020,0.2018,1.7791,0.0003,nan
2800,,,,,,,,,
2800,140000,687.2,319.1273,-36.9886,-0.0013,0.2516,1.7915,0.0000,nan
2820,141000,691.4,288.4774,-31.6984,-0.0016,0.2550,1.7709,0.0000,nan
2840,142000,695.8,190.3189,-26.7850,-0.0013,0.2435,1.7972,0.0003,nan
2860,143000,700.1,264.3660,-25.4638,-0.0013,0.1506,1.7985,0.0003,nan
2880,144000,704.3,221.0257,-20.8916,-0.0015,0.1492,1.7929,0.0001,nan
2900,,,,,,,,,
2900,145000,710.4,207.7023,-34.3578,-0.0014,0.3052,1.7867,0.0005,nan
2920,146000,714.7,241.6563,-29.4361,-0.0013,0.1924,1.7665,0.0001,nan
2940,147000,718.9,319.3266,-28.1435,-0.0014,0.2126,1.7913,0.0003,nan
2960,148000,723.6,250.8066,-26.0017,-0.0013,0.1727,1.7883,0.0001,nan
2980,149000,727.8,252.7516,-36.8786,-0.0012,0.2921,1.7958,0.0001,nan
3000,,,,,,,,,
3000,150000,733.9,275.4874,-29.3721,-0.0016,0.2335,1.7733,0.0003,nan
3020,151000,739.0,267.7141,-26.9183,-0.0011,0.1806,1.7559,0.0001,nan
3040,152000,743.2,231.5388,-27.5495,-0.0014,0.1938,1.7667,0.0004,nan
3060,153000,747.6,219.6878,-31.0676,-0.0014,0.2042,1.7556,0.0001,nan
3080,154000,751.9,266.3719,-32.3617,-0.0014,0.2799,1.7645,0.0002,nan
3100,,,,,,,,,
3100,155000,758.0,258.7341,-29.6436,-0.0017,0.1539,1.7664,-0.0001,nan
3120,156000,762.2,268.7878,-30.3767,-0.0013,0.2470,1.7445,0.0000,nan
