episode,step,time_s,adv_reward,good_reward,actor_loss,critic_loss,entropy,kl,q_loss
1840,92000,367.2,183.0460,-22.6428,-0.0015,0.1176,2.0835,0.0008,nan
1860,93000,370.8,165.9687,-24.2188,-0.0013,0.1117,2.0658,0.0001,nan
1880,94000,374.4,231.2139,-26.5718,-0.0013,0.1094,2.0703,-0.0000,nan
1900,,,,,,,,,
1900,95000,379.7,233.7950,-30.9183,-0.0015,0.1412,2.0666,0.0002,nan
1920,96000,383.3,154.7208,-29.8675,-0.0013,0.1195,2.0453,0.0002,nan
1940,97000,387.0,185.9561,-21.2043,-0.0018,0.0829,2.0748,0.0002,nan
1960,98000,390.7,163.9104,-30.8490,-0.0012,0.0976,2.0505,-0.0000,nan
1980,99000,394.4,210.7465,-20.7028,-0.0016,0.0896,2.0347,0.0009,nan
2000,,,,,,,,,
2000,100000,399.6,247.9569,-29.3229,-0.0014,0.0831,2.0598,-0.0000,nan
2020,101000,403.3,204.1908,-32.6704,-0.0012,0.1134,2.0409,-0.0003,nan
2040,102000,406.9,212.6309,-31.4606,-0.0012,0.1045,2.0173,0.0003,nan
2060,103000,410.6,220.5599,-27.1466,-0.0020,0.1472,2.0395,0.0001,nan
2080,104000,414.2,216.9044,-27.8512,-0.0013,0.1108,2.0460,0.0002,nan
2100,,,,,,,,,
2100,105000,419.4,217.8087,-30.7861,-0.0014,0.0845,2.0346,0.0003,nan
2120,106000,423.1,260.2295,-27.3338,-0.0012,0.1185,2.0381,0.0000,nan
2140,107000,426.8,192.1168,-23.8655,-0.0015,0.1340,2.0202,0.0003,nan
2160,108000,430.3,221.6756,-25.7031,-0.0017,0.0990,2.0193,0.0005,nan
2180,109000,434.0,222.7491,-30.9860,-0.0014,0.0967,2.0194,0.0003,nan
2200,,,,,,,,,
2200,110000,439.3,210.0485,-30.4885,-0.0011,0.1385,2.0246,0.0002,nan
2220,111000,443.0,206.7924,-18.3759,-0.0014,0.0837,2.0416,0.0002,nan
2240,112000,446.6,249.6248,-27.9901,-0.0017,0.1054,2.0276,0.0003,nan
2260,113000,450.4,215.2743,-33.4190,-0.0011,0.1773,2.0153,0.0005,nan
2280,114000,454.0,173.7822,-30.0220,-0.0017,0.1221,2.0160,0.0004,nan
2300,,,,,,,,,
2300,115000,459.2,206.1259,-27.8129,-0.0012,0.1467,1.9993,0.0000,nan
2320,116000,462.9,165.9242,-25.7546,-0.0013,0.1042,2.0353,0.0002,nan
2340,117000,466.6,251.4862,-33.2451,-0.0013,0.0940,2.0374,0.0004,nan
2360,118000,470.2,254.7058,-30.3685,-0.0014,0.1702,2.0261,-0.0000,nan
